"J","FPU","LND","RIQFPU","Val"
"jsoyb","SYD_UZB","arf","YLD",2.59126390830921
"jsoyb","TIE_ARG","air","QS",12.2558139154476
"jsoyb","TIE_ARG","air","ARA",4.26179170524171
"jsoyb","TIE_ARG","air","YLD",2.87574212047336
"jsoyb","TIE_ARG","arf","QS",12.3828921935162
"jsoyb","TIE_ARG","arf","ARA",4.31577832705277
"jsoyb","TIE_ARG","arf","YLD",2.86921413824617
"jsoyb","TLS_TLS","air","QS",0.00101218891314799
"jsoyb","TLS_TLS","air","ARA",0.0011633758024834
"jsoyb","TLS_TLS","air","YLD",0.870044667412986
"jsoyb","TLS_TLS","arf","QS",0.676711781085386
"jsoyb","TLS_TLS","arf","ARA",0.785836644542569
"jsoyb","TLS_TLS","arf","YLD",0.861135435443197
"jsoyb","TOC_BRA","air","QS",250.989899046139
"jsoyb","TOC_BRA","air","ARA",64.9384981319504
"jsoyb","TOC_BRA","air","YLD",3.8650400958788
"jsoyb","TOC_BRA","arf","QS",9080.03255141813
"jsoyb","TOC_BRA","arf","ARA",2443.36755147065
"jsoyb","TOC_BRA","arf","YLD",3.71619593047019
"jsoyb","UMO_RUS","air","QS",28.415243494581
"jsoyb","UMO_RUS","air","ARA",17.0459934503118
"jsoyb","UMO_RUS","air","YLD",1.66697491568386
"jsoyb","UMO_RUS","arf","QS",28.415243494581
"jsoyb","UMO_RUS","arf","ARA",17.0459934503118
"jsoyb","UMO_RUS","arf","YLD",1.66697491568386
"jsoyb","URA_KAZ","air","QS",0.244957418819308
"jsoyb","URA_KAZ","air","ARA",0.115043787362608
"jsoyb","URA_KAZ","air","YLD",2.12925377749625
"jsoyb","URA_KAZ","arf","QS",6.91603896806587
"jsoyb","URA_KAZ","arf","ARA",3.24927781130033
"jsoyb","URA_KAZ","arf","YLD",2.12848496487843
"jsoyb","URA_RUS","air","QS",28.415243494581
"jsoyb","URA_RUS","air","ARA",17.0459934503118
"jsoyb","URA_RUS","air","YLD",1.66697491568386
"jsoyb","URA_RUS","arf","QS",28.415243494581
"jsoyb","URA_RUS","arf","ARA",17.0459934503118
"jsoyb","URA_RUS","arf","YLD",1.66697491568386
"jsoyb","URU_BRA","air","QS",276.087647398571
"jsoyb","URU_BRA","air","ARA",99.1097845734045
"jsoyb","URU_BRA","air","YLD",2.78567498241397
"jsoyb","URU_BRA","arf","QS",9649.203055643
"jsoyb","URU_BRA","arf","ARA",3657.09658158746
"jsoyb","URU_BRA","arf","YLD",2.63848734655362
"jsoyb","URU_URY","air","QS",48.3826011547464
"jsoyb","URU_URY","air","ARA",10.7618567222689
"jsoyb","URU_URY","air","YLD",4.49574849427526
"jsoyb","URU_URY","arf","QS",2014.75238142913
"jsoyb","URU_URY","arf","ARA",885.463345652793
"jsoyb","URU_URY","arf","YLD",2.27536508577188
"jsoyb","USN_USA","air","QS",194.622221935337
"jsoyb","USN_USA","air","ARA",44.8542930682519
"jsoyb","USN_USA","air","YLD",4.33898761126817
"jsoyb","USN_USA","arf","QS",1226.67335098096
"jsoyb","USN_USA","arf","ARA",345.561769859221
"jsoyb","USN_USA","arf","YLD",3.54979473418226
"jsoyb","VOG_RUS","air","QS",28.415243494581
"jsoyb","VOG_RUS","air","ARA",17.0459934503118
"jsoyb","VOG_RUS","air","YLD",1.66697491568386
"jsoyb","VOG_RUS","arf","QS",28.415243494581
"jsoyb","VOG_RUS","arf","ARA",17.0459934503118
"jsoyb","VOG_RUS","arf","YLD",1.66697491568386
"jsoyb","VOT_BEN","air","QS",0.345517480407976
"jsoyb","VOT_BEN","air","ARA",0.291325616404187
"jsoyb","VOT_BEN","air","YLD",1.18601819047936
"jsoyb","VOT_BEN","arf","QS",218.821261365257
"jsoyb","VOT_BEN","arf","ARA",184.390443021579
"jsoyb","VOT_BEN","arf","YLD",1.18672778143739
"jsoyb","VOT_BFA","air","QS",0.191377424989118
"jsoyb","VOT_BFA","air","ARA",0.1682929152384
"jsoyb","VOT_BFA","air","YLD",1.13716863670712
"jsoyb","VOT_BFA","arf","QS",91.473042280749
"jsoyb","VOT_BFA","arf","ARA",88.6048497053105
"jsoyb","VOT_BFA","arf","YLD",1.03237060482556
"jsoyb","VOT_CIV","air","QS",0.000897484124033003
"jsoyb","VOT_CIV","air","ARA",0.000612424122748118
"jsoyb","VOT_CIV","air","YLD",1.46546174570287
"jsoyb","VOT_CIV","arf","QS",0.564003724095997
"jsoyb","VOT_CIV","arf","ARA",0.385946329417022
"jsoyb","VOT_CIV","arf","YLD",1.46135273510162
"jsoyb","VOT_GHA","air","QS",50.8399646076156
"jsoyb","VOT_GHA","air","ARA",28.0999511241447
"jsoyb","VOT_GHA","air","YLD",1.80925455645835
"jsoyb","VOT_GHA","arf","QS",50.8399646076156
"jsoyb","VOT_GHA","arf","ARA",28.0999511241447
"jsoyb","VOT_GHA","arf","YLD",1.80925455645835
"jsoyb","VOT_MLI","air","QS",0.0265611571669138
"jsoyb","VOT_MLI","air","ARA",0.0411037999047084
"jsoyb","VOT_MLI","air","YLD",0.646197121154027
"jsoyb","VOT_MLI","arf","QS",1.87138399380266
"jsoyb","VOT_MLI","arf","ARA",2.89509648839551
"jsoyb","VOT_MLI","arf","YLD",0.646397797553128
"jsoyb","VOT_TGO","air","QS",93.2296141567147
"jsoyb","VOT_TGO","air","ARA",95.2457163916597
"jsoyb","VOT_TGO","air","YLD",0.978832620391509
"jsoyb","VOT_TGO","arf","QS",88.3237663427557
"jsoyb","VOT_TGO","arf","ARA",91.7493604338373
"jsoyb","VOT_TGO","arf","YLD",0.962663564357466
"jsoyb","WAC_CIV","air","QS",0.000902018764169947
"jsoyb","WAC_CIV","air","ARA",0.000615516924400021
"jsoyb","WAC_CIV","air","YLD",1.46546541356145
"jsoyb","WAC_CIV","arf","QS",0.000881600762621201
"jsoyb","WAC_CIV","arf","ARA",0.000603278258071456
"jsoyb","WAC_CIV","arf","YLD",1.46135013292121
"jsoyb","WAC_LBR","air","QS",0.0053017617436208
"jsoyb","WAC_LBR","air","ARA",0.0124296201839859
"jsoyb","WAC_LBR","air","YLD",0.426542538319192
"jsoyb","WAC_LBR","arf","QS",3.36966439841404
"jsoyb","WAC_LBR","arf","ARA",7.89990370933465
"jsoyb","WAC_LBR","arf","YLD",0.426544996293106
"jsoyb","WAI_AFG","air","QS",0.726501630131027
"jsoyb","WAI_AFG","air","ARA",0.456999987363815
"jsoyb","WAI_AFG","air","YLD",1.58971914708755
"jsoyb","WAI_AFG","arf","QS",0.726501630131027
"jsoyb","WAI_AFG","arf","ARA",0.456999987363815
"jsoyb","WAI_AFG","arf","YLD",1.58971914708755
"jsoyb","WGM_USA","air","QS",198.246169689669
"jsoyb","WGM_USA","air","ARA",45.7116114555469
"jsoyb","WGM_USA","air","YLD",4.33688866738941
"jsoyb","WGM_USA","arf","QS",1215.60819281215
"jsoyb","WGM_USA","arf","ARA",342.090132915402
"jsoyb","WGM_USA","arf","YLD",3.55347341489315
"jsoyb","YEN_RUS","air","QS",28.415243494581
"jsoyb","YEN_RUS","air","ARA",17.0459934503118
"jsoyb","YEN_RUS","air","YLD",1.66697491568386
"jsoyb","YEN_RUS","arf","QS",28.415243494581
"jsoyb","YEN_RUS","arf","ARA",17.0459934503118
"jsoyb","YEN_RUS","arf","YLD",1.66697491568386
"jsoyb","ZAM_AGO","air","QS",6.35021038542268
"jsoyb","ZAM_AGO","air","ARA",6.15299231116847
"jsoyb","ZAM_AGO","air","YLD",1.03205238431653
"jsoyb","ZAM_AGO","arf","QS",6.19345923410054
"jsoyb","ZAM_AGO","arf","ARA",6.01420562831761
"jsoyb","ZAM_AGO","arf","YLD",1.02980503442365
"jsoyb","ZAM_COD","air","QS",0.041358587806962
"jsoyb","ZAM_COD","air","ARA",0.0772203722103358
"jsoyb","ZAM_COD","air","YLD",0.535591666073661
"jsoyb","ZAM_COD","arf","QS",0.64810871980443
"jsoyb","ZAM_COD","arf","ARA",1.22316880029889
"jsoyb","ZAM_COD","arf","YLD",0.529860408184106
"jsoyb","ZAM_MOZ","air","QS",10.5123003315847
"jsoyb","ZAM_MOZ","air","ARA",6.6767830400431
"jsoyb","ZAM_MOZ","air","YLD",1.57445588220235
"jsoyb","ZAM_MOZ","arf","QS",10.0945537357599
"jsoyb","ZAM_MOZ","arf","ARA",6.62894069021405
"jsoyb","ZAM_MOZ","arf","YLD",1.52280043034055
"jsoyb","ZAM_MWI","air","QS",83.6439056530871
"jsoyb","ZAM_MWI","air","ARA",72.3034846862948
"jsoyb","ZAM_MWI","air","YLD",1.15684473599018
"jsoyb","ZAM_MWI","arf","QS",84.2481852039502
"jsoyb","ZAM_MWI","arf","ARA",72.8262872677093
"jsoyb","ZAM_MWI","arf","YLD",1.15683757012429
"jsoyb","ZAM_TZA","air","QS",0.0909864983086275
"jsoyb","ZAM_TZA","air","ARA",0.0773698404847927
"jsoyb","ZAM_TZA","air","YLD",1.17599438926737
"jsoyb","ZAM_TZA","arf","QS",10.1794328210154
"jsoyb","ZAM_TZA","arf","ARA",11.6373290358289
"jsoyb","ZAM_TZA","arf","YLD",0.874722437569233
"jsoyb","ZAM_ZMB","air","QS",67.8061582503588
"jsoyb","ZAM_ZMB","air","ARA",51.3137877946306
"jsoyb","ZAM_ZMB","air","YLD",1.32140232020552
"jsoyb","ZAM_ZMB","arf","QS",68.3333648302447
"jsoyb","ZAM_ZMB","arf","ARA",51.8876429557665
"jsoyb","ZAM_ZMB","arf","YLD",1.31694871722151
"jsbnt","ALK_USA","air","QS",93.5385993013319
"jsbnt","ALK_USA","air","ARA",27.3446199336408
"jsbnt","ALK_USA","air","YLD",3.42073137342295
"jsbnt","ALK_USA","arf","QS",90.596172793304
"jsbnt","ALK_USA","arf","ARA",26.5522091564825
"jsbnt","ALK_USA","arf","YLD",3.41200132385917
"jsbnt","AMA_BOL","air","QS",4.50061776222382
"jsbnt","AMA_BOL","air","ARA",2.00108693297556
"jsbnt","AMA_BOL","air","YLD",2.24908657792868
"jsbnt","AMA_BOL","arf","QS",2234.45297931614
"jsbnt","AMA_BOL","arf","ARA",993.683285904154
"jsbnt","AMA_BOL","arf","YLD",2.24865710333752
"jsbnt","AMA_BRA","air","QS",845.554643508999
"jsbnt","AMA_BRA","air","ARA",213.835562198475
"jsbnt","AMA_BRA","air","YLD",3.9542283557315
"jsbnt","AMA_BRA","arf","QS",9725.13107998583
"jsbnt","AMA_BRA","arf","ARA",2580.47708286692
"jsbnt","AMA_BRA","arf","YLD",3.76873375259011
"jsbnt","AMA_COL","air","QS",2.21677474429776
"jsbnt","AMA_COL","air","ARA",0.731678789767375
"jsbnt","AMA_COL","air","YLD",3.02971027081781
"jsbnt","AMA_COL","arf","QS",4.87572214512186
"jsbnt","AMA_COL","arf","ARA",1.86257488807983
"jsbnt","AMA_COL","arf","YLD",2.61773213862469
"jsbnt","AMA_ECU","air","QS",0.0400076091726002
"jsbnt","AMA_ECU","air","ARA",0.0313977134833935
"jsbnt","AMA_ECU","air","YLD",1.27422046811659
"jsbnt","AMA_ECU","arf","QS",25.4707693705076
"jsbnt","AMA_ECU","arf","ARA",20.1072584890655
"jsbnt","AMA_ECU","arf","YLD",1.26674501073127
"jsbnt","AMA_PER","air","QS",0.00248973555792765
"jsbnt","AMA_PER","air","ARA",0.00110128164788035
"jsbnt","AMA_PER","air","YLD",2.26076187024426
"jsbnt","AMA_PER","arf","QS",1.47975950967333
"jsbnt","AMA_PER","arf","ARA",0.654744763117181
"jsbnt","AMA_PER","arf","YLD",2.26005551022405
"jsbnt","AMD_UZB","air","QS",3.35008598101335
"jsbnt","AMD_UZB","air","ARA",1.35693395879133
"jsbnt","AMD_UZB","air","YLD",2.46886442726909
"jsbnt","AMD_UZB","arf","QS",3.39700884522717
"jsbnt","AMD_UZB","arf","ARA",1.37918593397838
"jsbnt","AMD_UZB","arf","YLD",2.4630535749652
"jsbnt","AMR_CHM","air","QS",86.1984921753091
"jsbnt","AMR_CHM","air","ARA",40.6612425949539
"jsbnt","AMR_CHM","air","YLD",2.11991780561095
"jsbnt","AMR_CHM","arf","QS",2489.12311462116
"jsbnt","AMR_CHM","arf","ARA",1308.85752007267
"jsbnt","AMR_CHM","arf","YLD",1.90175254101222
"jsbnt","AMR_RUS","air","QS",68.0971415551278
"jsbnt","AMR_RUS","air","ARA",36.8592721062257
"jsbnt","AMR_RUS","air","YLD",1.84749013379529
"jsbnt","AMR_RUS","arf","QS",2157.62053758767
"jsbnt","AMR_RUS","arf","ARA",1518.25384370163
"jsbnt","AMR_RUS","arf","YLD",1.42111975974137
"jsbnt","ARA_IRQ","air","QS",0.00852333350851834
"jsbnt","ARA_IRQ","air","ARA",0.0104166666666667
"jsbnt","ARA_IRQ","air","YLD",0.818240016817761
"jsbnt","ARA_IRQ","arf","QS",0.00852333350851834
"jsbnt","ARA_IRQ","arf","ARA",0.0104166666666667
"jsbnt","ARA_IRQ","arf","YLD",0.818240016817761
"jsbnt","ARK_USA","air","QS",650.19951009766
"jsbnt","ARK_USA","air","ARA",193.581947719627
"jsbnt","ARK_USA","air","YLD",3.35878173433492
"jsbnt","ARK_USA","arf","QS",1199.26520371337
"jsbnt","ARK_USA","arf","ARA",424.541869524754
"jsbnt","ARK_USA","arf","YLD",2.82484553303509
"jsbnt","AZE_AZE","air","QS",0.0148316665263672
"jsbnt","AZE_AZE","air","ARA",0.0266666666915019
"jsbnt","AZE_AZE","air","YLD",0.556187494220779
"jsbnt","AZE_AZE","arf","QS",0.0148316665263672
"jsbnt","AZE_AZE","arf","ARA",0.0266666666915019
"jsbnt","AZE_AZE","arf","YLD",0.556187494220779
"jsbnt","BAL_BLT","air","QS",1.23198084080571
"jsbnt","BAL_BLT","air","ARA",0.966932473746369
"jsbnt","BAL_BLT","air","YLD",1.27411259240515
"jsbnt","BAL_BLT","arf","QS",1.12801913410599
"jsbnt","BAL_BLT","arf","ARA",0.916400811903248
"jsbnt","BAL_BLT","arf","YLD",1.23092332465664
"jsbnt","BAL_RUS","air","QS",6.76508028323075
"jsbnt","BAL_RUS","air","ARA",4.05395462083318
"jsbnt","BAL_RUS","air","YLD",1.6687607326597
"jsbnt","BAL_RUS","arf","QS",6.62182937569663
"jsbnt","BAL_RUS","arf","ARA",3.97682185393832
"jsbnt","BAL_RUS","arf","YLD",1.66510586063565
"jsbnt","BLA_RUS","air","QS",45.3736085260555
"jsbnt","BLA_RUS","air","ARA",15.8723273898695
"jsbnt","BLA_RUS","air","YLD",2.85866132997074
"jsbnt","BLA_RUS","arf","QS",1441.47952247602
"jsbnt","BLA_RUS","arf","ARA",656.277649536697
"jsbnt","BLA_RUS","arf","YLD",2.19644768261366
"jsbnt","BLA_TUR","air","QS",0.253277672385864
"jsbnt","BLA_TUR","air","ARA",0.0598255614057819
"jsbnt","BLA_TUR","air","YLD",4.23360293550686
"jsbnt","BLA_TUR","arf","QS",26.24582052596
"jsbnt","BLA_TUR","arf","ARA",6.20655900132458
"jsbnt","BLA_TUR","arf","YLD",4.22872327812541
"jsbnt","BLA_UKR","air","QS",8.65557787251919
"jsbnt","BLA_UKR","air","ARA",2.83718504131067
"jsbnt","BLA_UKR","air","YLD",3.05076255037656
"jsbnt","BLA_UKR","arf","QS",98.6664016899427
"jsbnt","BLA_UKR","arf","ARA",44.3236945227823
"jsbnt","BLA_UKR","arf","YLD",2.22604191171899
"jsbnt","BLZ_BLZ","air","QS",5.53503273843982
"jsbnt","BLZ_BLZ","air","ARA",3.52184612990707
"jsbnt","BLZ_BLZ","air","YLD",1.57162821266864
"jsbnt","BLZ_BLZ","arf","QS",5.79830059654065
"jsbnt","BLZ_BLZ","arf","ARA",3.68754466302094
"jsbnt","BLZ_BLZ","arf","YLD",1.57240145582143
"jsbnt","BRT_BGD","air","QS",16.3936405235064
"jsbnt","BRT_BGD","air","ARA",9.82936706331601
"jsbnt","BRT_BGD","air","YLD",1.66782259914667
"jsbnt","BRT_BGD","arf","QS",16.3405162714089
"jsbnt","BRT_BGD","arf","ARA",9.89118813620114
"jsbnt","BRT_BGD","arf","YLD",1.65202764788222
"jsbnt","BRT_CHM","air","QS",28.409207188042
"jsbnt","BRT_CHM","air","ARA",14.4871957331043
"jsbnt","BRT_CHM","air","YLD",1.96098732366299
"jsbnt","BRT_CHM","arf","QS",322.076946010215
"jsbnt","BRT_CHM","arf","ARA",167.410211928513
"jsbnt","BRT_CHM","arf","YLD",1.92387873057438
"jsbnt","BRT_IND","air","QS",44.4546335720119
"jsbnt","BRT_IND","air","ARA",27.4341045063402
"jsbnt","BRT_IND","air","YLD",1.62041496786375
"jsbnt","BRT_IND","arf","QS",162.72621840923
"jsbnt","BRT_IND","arf","ARA",181.072000422703
"jsbnt","BRT_IND","arf","YLD",0.89868239169697
"jsbnt","CAF_CMR","air","QS",15.2666813243881
"jsbnt","CAF_CMR","air","ARA",9.00359863918545
"jsbnt","CAF_CMR","air","YLD",1.69561993333915
"jsbnt","CAF_CMR","arf","QS",15.3404956778216
"jsbnt","CAF_CMR","arf","ARA",9.06133432517584
"jsbnt","CAF_CMR","arf","YLD",1.69296210991795
"jsbnt","CAF_GAB","air","QS",0.00631663432955508
"jsbnt","CAF_GAB","air","ARA",0.00733872758732299
"jsbnt","CAF_GAB","air","YLD",0.860726093780414
"jsbnt","CAF_GAB","arf","QS",4.00152010547517
"jsbnt","CAF_GAB","arf","ARA",4.64899471891536
"jsbnt","CAF_GAB","arf","YLD",0.860728038514259
"jsbnt","CAL_USA","air","QS",87.5872530325325
"jsbnt","CAL_USA","air","ARA",25.6072609342937
"jsbnt","CAL_USA","air","YLD",3.42040694072181
"jsbnt","CAL_USA","arf","QS",91.4342237696831
"jsbnt","CAL_USA","arf","ARA",26.7977490190668
"jsbnt","CAL_USA","arf","YLD",3.41201134858853
"jsbnt","CAN_CAN","air","QS",10.709495289189
"jsbnt","CAN_CAN","air","ARA",3.14790526087721
"jsbnt","CAN_CAN","air","YLD",3.40210216053474
"jsbnt","CAN_CAN","arf","QS",254.290223756083
"jsbnt","CAN_CAN","arf","ARA",87.5094860513897
"jsbnt","CAN_CAN","arf","YLD",2.90585895575654
"jsbnt","CAU_AUS","air","QS",0.482591911762788
"jsbnt","CAU_AUS","air","ARA",0.181482978301249
"jsbnt","CAU_AUS","air","YLD",2.65915798980177
"jsbnt","CAU_AUS","arf","QS",2.88573984988293
"jsbnt","CAU_AUS","arf","ARA",1.27180173530774
"jsbnt","CAU_AUS","arf","YLD",2.26901707221265
"jsbnt","CAV_IND","air","QS",14.3422135057583
"jsbnt","CAV_IND","air","ARA",14.4411110338777
"jsbnt","CAV_IND","air","YLD",0.993151667632267
"jsbnt","CAV_IND","arf","QS",14.9149262433061
"jsbnt","CAV_IND","arf","ARA",15.0220599650156
"jsbnt","CAV_IND","arf","YLD",0.992868240310649
"jsbnt","CHJ_CHM","air","QS",347.018860236419
"jsbnt","CHJ_CHM","air","ARA",146.882393693872
"jsbnt","CHJ_CHM","air","YLD",2.36256267010235
"jsbnt","CHJ_CHM","arf","QS",2054.00702565268
"jsbnt","CHJ_CHM","arf","ARA",992.579923654206
"jsbnt","CHJ_CHM","arf","YLD",2.06936184855603
"jsbnt","CHO_IND","air","QS",46.8539464915438
"jsbnt","CHO_IND","air","ARA",28.925939838178
"jsbnt","CHO_IND","air","YLD",1.61978994472302
"jsbnt","CHO_IND","arf","QS",172.439627278637
"jsbnt","CHO_IND","arf","ARA",191.872247027389
"jsbnt","CHO_IND","arf","YLD",0.898721049814055
"jsbnt","CHU_KAZ","air","QS",0.14397327144656
"jsbnt","CHU_KAZ","air","ARA",0.0701242970866223
"jsbnt","CHU_KAZ","air","YLD",2.05311535984046
"jsbnt","CHU_KAZ","arf","QS",2.24656080496429
"jsbnt","CHU_KAZ","arf","ARA",1.09763946476471
"jsbnt","CHU_KAZ","arf","YLD",2.04672014544035
"jsbnt","COB_CAN","air","QS",2.6544213341534
"jsbnt","COB_CAN","air","ARA",0.867111442822221
"jsbnt","COB_CAN","air","YLD",3.0612228175815
"jsbnt","COB_CAN","arf","QS",2.53922277832332
"jsbnt","COB_CAN","arf","ARA",0.829956305270214
"jsbnt","COB_CAN","arf","YLD",3.05946561547792
"jsbnt","COB_USA","air","QS",90.5392324690684
"jsbnt","COB_USA","air","ARA",26.4692703495069
"jsbnt","COB_USA","air","YLD",3.42054130218044
"jsbnt","COB_USA","arf","QS",89.1604039355593
"jsbnt","COB_USA","arf","ARA",26.1321424557482
"jsbnt","COB_USA","arf","YLD",3.41190562873068
"jsbnt","COL_USA","air","QS",91.3784703661393
"jsbnt","COL_USA","air","ARA",26.7127765041446
"jsbnt","COL_USA","air","YLD",3.42077770732524
"jsbnt","COL_USA","arf","QS",91.8796298483698
"jsbnt","COL_USA","arf","ARA",26.9275538358963
"jsbnt","COL_USA","arf","YLD",3.41210458284881
"jsbnt","CUB_CUB","air","QS",0.491079558264494
"jsbnt","CUB_CUB","air","ARA",0.196431826204327
"jsbnt","CUB_CUB","air","YLD",2.49999996311024
"jsbnt","CUB_CUB","arf","QS",0.508920441880853
"jsbnt","CUB_CUB","arf","ARA",0.203568179756137
"jsbnt","CUB_CUB","arf","YLD",2.49999996311068
"jsbnt","DAN_AUT","air","QS",0.232624649505856
"jsbnt","DAN_AUT","air","ARA",0.0804049678421025
"jsbnt","DAN_AUT","air","YLD",2.89316264590366
"jsbnt","DAN_AUT","arf","QS",150.100708705652
"jsbnt","DAN_AUT","arf","ARA",51.9014167659656
"jsbnt","DAN_AUT","arf","YLD",2.89203490113743
"jsbnt","DAN_BGR","air","QS",0.0103623690577462
"jsbnt","DAN_BGR","air","ARA",0.00864252877952072
"jsbnt","DAN_BGR","air","YLD",1.19899734465459
"jsbnt","DAN_BGR","arf","QS",6.38630431761211
"jsbnt","DAN_BGR","arf","ARA",5.32469088402667
"jsbnt","DAN_BGR","arf","YLD",1.19937559882962
"jsbnt","DAN_CZE","air","QS",0.0706871817182931
"jsbnt","DAN_CZE","air","ARA",0.0293828879844409
"jsbnt","DAN_CZE","air","YLD",2.40572614086553
"jsbnt","DAN_CZE","arf","QS",45.5959794915835
"jsbnt","DAN_CZE","arf","ARA",18.9562858870725
"jsbnt","DAN_CZE","arf","YLD",2.40532242250463
"jsbnt","DAN_DEU","air","QS",0.166023996233101
"jsbnt","DAN_DEU","air","ARA",0.0624123179788594
"jsbnt","DAN_DEU","air","YLD",2.66011584907546
"jsbnt","DAN_DEU","arf","QS",0.163666680682282
"jsbnt","DAN_DEU","arf","ARA",0.0615822984984847
"jsbnt","DAN_DEU","arf","YLD",2.65769035376796
"jsbnt","DAN_HRV","air","QS",0.385020109567752
"jsbnt","DAN_HRV","air","ARA",0.147393553124739
"jsbnt","DAN_HRV","air","YLD",2.61219097718548
"jsbnt","DAN_HRV","arf","QS",229.164982975494
"jsbnt","DAN_HRV","arf","ARA",87.5592740290693
"jsbnt","DAN_HRV","arf","YLD",2.61725540231651
"jsbnt","DAN_HUN","air","QS",9.5046786484841
"jsbnt","DAN_HUN","air","ARA",2.36795035497035
"jsbnt","DAN_HUN","air","YLD",4.01388425586444
"jsbnt","DAN_HUN","arf","QS",122.495321370682
"jsbnt","DAN_HUN","arf","ARA",51.6878706387666
"jsbnt","DAN_HUN","arf","YLD",2.36990458025966
"jsbnt","DAN_MDA","air","QS",2.74182485465333
"jsbnt","DAN_MDA","air","ARA",1.18076969375259
"jsbnt","DAN_MDA","air","YLD",2.32206574166005
"jsbnt","DAN_MDA","arf","QS",11.5915084807631
"jsbnt","DAN_MDA","arf","ARA",7.57679755394623
"jsbnt","DAN_MDA","arf","YLD",1.52986910343485
"jsbnt","DAN_OBN","air","QS",0.686215943873018
"jsbnt","DAN_OBN","air","ARA",0.285136128438319
"jsbnt","DAN_OBN","air","YLD",2.40662573217711
"jsbnt","DAN_OBN","arf","QS",451.647117454968
"jsbnt","DAN_OBN","arf","ARA",187.860187611668
"jsbnt","DAN_OBN","arf","YLD",2.40416622168282
"jsbnt","DAN_ROU","air","QS",103.163117306114
"jsbnt","DAN_ROU","air","ARA",31.1406801179844
"jsbnt","DAN_ROU","air","YLD",3.31280874133945
"jsbnt","DAN_ROU","arf","QS",210.83688273941
"jsbnt","DAN_ROU","arf","ARA",113.136523368774
"jsbnt","DAN_ROU","arf","YLD",1.86356161972714
"jsbnt","DAN_SVK","air","QS",0.0679598204979564
"jsbnt","DAN_SVK","air","ARA",0.0311778730018117
"jsbnt","DAN_SVK","air","YLD",2.1797452473428
"jsbnt","DAN_SVK","arf","QS",41.2653735188411
"jsbnt","DAN_SVK","arf","ARA",18.9450918763367
"jsbnt","DAN_SVK","arf","YLD",2.17815642110363
"jsbnt","DAN_TUR","air","QS",0.251674600532035
"jsbnt","DAN_TUR","air","ARA",0.0597268623454943
"jsbnt","DAN_TUR","air","YLD",4.21375894612052
"jsbnt","DAN_TUR","arf","QS",0.254467260363235
"jsbnt","DAN_TUR","arf","ARA",0.0605035790793667
"jsbnt","DAN_TUR","arf","YLD",4.20582160981639
"jsbnt","DAN_UKR","air","QS",3.71181308647664
"jsbnt","DAN_UKR","air","ARA",1.14511614985645
"jsbnt","DAN_UKR","air","YLD",3.24142934054502
"jsbnt","DAN_UKR","arf","QS",30.5417912773382
"jsbnt","DAN_UKR","arf","ARA",13.5290032515615
"jsbnt","DAN_UKR","arf","YLD",2.25750491070458
"jsbnt","DNI_RUS","air","QS",2.93424492862437
"jsbnt","DNI_RUS","air","ARA",1.38244087723006
"jsbnt","DNI_RUS","air","YLD",2.12251024760177
"jsbnt","DNI_RUS","arf","QS",92.7801492924172
"jsbnt","DNI_RUS","arf","ARA",56.4380307083434
"jsbnt","DNI_RUS","arf","YLD",1.64392960080199
"jsbnt","DNI_UKR","air","QS",92.3306435502796
"jsbnt","DNI_UKR","air","ARA",30.1279388919612
"jsbnt","DNI_UKR","air","YLD",3.06461865451126
"jsbnt","DNI_UKR","arf","QS",1094.76043938118
"jsbnt","DNI_UKR","arf","ARA",483.252542212922
"jsbnt","DNI_UKR","arf","YLD",2.265400269532
"jsbnt","EAU_AUS","air","QS",2.10347701645046
"jsbnt","EAU_AUS","air","ARA",0.847630325990208
"jsbnt","EAU_AUS","air","YLD",2.48159716795545
"jsbnt","EAU_AUS","arf","QS",12.8759519716198
"jsbnt","EAU_AUS","arf","ARA",6.07877892210841
"jsbnt","EAU_AUS","arf","YLD",2.11818066368398
"jsbnt","EGH_IND","air","QS",49.2371968790876
"jsbnt","EGH_IND","air","ARA",29.7856767857392
"jsbnt","EGH_IND","air","YLD",1.65304945841155
"jsbnt","EGH_IND","arf","QS",15.0089108298607
"jsbnt","EGH_IND","arf","ARA",15.1175967288299
"jsbnt","EGH_IND","arf","YLD",0.992810636444485
"jsbnt","ELB_DEU","air","QS",0.163028595470297
"jsbnt","ELB_DEU","air","ARA",0.0612898494751504
"jsbnt","ELB_DEU","air","YLD",2.65996077435947
"jsbnt","ELB_DEU","arf","QS",0.162765105682705
"jsbnt","ELB_DEU","arf","ARA",0.0612417765904122
"jsbnt","ELB_DEU","arf","YLD",2.65774630888463
"jsbnt","EME_EGY","air","QS",1.58594943851794
"jsbnt","EME_EGY","air","ARA",0.532289667473746
"jsbnt","EME_EGY","air","YLD",2.97948567374017
"jsbnt","EME_EGY","arf","QS",0.109007217892885
"jsbnt","EME_EGY","arf","ARA",0.0365857483582084
"jsbnt","EME_EGY","arf","YLD",2.97949947136802
"jsbnt","EME_SYR","air","QS",1.14863067899831
"jsbnt","EME_SYR","air","ARA",0.585885062126361
"jsbnt","EME_SYR","air","YLD",1.96050514554778
"jsbnt","EME_SYR","arf","QS",0.00677919902022007
"jsbnt","EME_SYR","arf","ARA",0.00346093752884467
"jsbnt","EME_SYR","arf","YLD",1.95877532134568
