"JJJ","CTY","RIQ","Val"
"jbeef","MOZ","QF",21.9995996736714
"jbeef","MOZ","QM",4.35467517285996
"jbeef","MOZ","QN",-4.35467517285996
"jbeef","MOZ","ARA",125.940330505371
"jbeef","MOZ","YLD",0.140105432707745
"jbeef","MRT","QS",30.8920415592933
"jbeef","MRT","QD",31.9992051546484
"jbeef","MRT","QF",31.9992051546484
"jbeef","MRT","QM",1.10716359535509
"jbeef","MRT","QN",-1.10716359535509
"jbeef","MRT","ARA",242.811996459961
"jbeef","MRT","YLD",0.127226175022976
"jbeef","MWI","QS",61.7624688038825
"jbeef","MWI","QD",60.6640166098849
"jbeef","MWI","QF",60.6640166098849
"jbeef","MWI","QE",1.09845219399757
"jbeef","MWI","QN",1.09845219399757
"jbeef","MWI","ARA",567.110982259115
"jbeef","MWI","YLD",0.108907199359548
"jbeef","MYS","QS",38.0393751673952
"jbeef","MYS","QD",265.923436262489
"jbeef","MYS","QF",265.923436262489
"jbeef","MYS","QM",227.884061095094
"jbeef","MYS","QN",-227.884061095094
"jbeef","MYS","ARA",130.038998285929
"jbeef","MYS","YLD",0.292522825220126
"jbeef","NAM","QS",25.7308659372048
"jbeef","NAM","QD",16.6663842426115
"jbeef","NAM","QF",16.6663842426115
"jbeef","NAM","QE",9.06448169459337
"jbeef","NAM","QN",9.06448169459337
"jbeef","NAM","ARA",94.5830001831055
"jbeef","NAM","YLD",0.272045355797467
"jbeef","NER","QS",65.6057291192505
"jbeef","NER","QD",65.6633951944137
"jbeef","NER","QF",65.6633951944137
"jbeef","NER","QM",0.0576660751631628
"jbeef","NER","QN",-0.0576660751631628
"jbeef","NER","ARA",237.184997558594
"jbeef","NER","YLD",0.276601512720228
"jbeef","NGA","QS",323.320040866757
"jbeef","NGA","QD",332.917602148159
"jbeef","NGA","QF",332.917602148159
"jbeef","NGA","QM",9.59756128140242
"jbeef","NGA","QN",-9.59756128140242
"jbeef","NGA","ARA",3273.31095377604
"jbeef","NGA","YLD",0.0987746185536634
"jbeef","NIC","QS",157.518583073526
"jbeef","NIC","QD",15.6664010906645
"jbeef","NIC","QF",15.6664010906645
"jbeef","NIC","QE",141.852181982862
"jbeef","NIC","QN",141.852181982862
"jbeef","NIC","ARA",843.194010416667
"jbeef","NIC","YLD",0.186811790794965
"jbeef","NLD","QS",428.159377072174
"jbeef","NLD","QD",291.924267592828
"jbeef","NLD","QF",291.924267592828
"jbeef","NLD","QE",136.235109479347
"jbeef","NLD","QN",136.235109479347
"jbeef","NLD","ARA",2096.87337239583
"jbeef","NLD","YLD",0.204189429227656
"jbeef","NOR","QS",88.454101643112
"jbeef","NOR","QD",100.9911721438
"jbeef","NOR","QF",100.9911721438
"jbeef","NOR","QM",12.5370705006883
"jbeef","NOR","QN",-12.5370705006883
"jbeef","NOR","ARA",304.473663330078
"jbeef","NOR","YLD",0.290514787636064
"jbeef","NPL","QS",190.619507857264
"jbeef","NPL","QD",190.306894898458
"jbeef","NPL","QF",190.306894898458
"jbeef","NPL","QE",0.312612958805932
"jbeef","NPL","QN",0.312612958805932
"jbeef","NPL","ARA",674.40234375
"jbeef","NPL","YLD",0.282649533507443
"jbeef","NZL","QS",736.987120503187
"jbeef","NZL","QD",99.6559765861682
"jbeef","NZL","QF",99.6559765861682
"jbeef","NZL","QE",637.331143917019
"jbeef","NZL","QN",637.331143917019
"jbeef","NZL","ARA",4649.91276041667
"jbeef","NZL","YLD",0.158494827424923
"jbeef","OAO","QS",1.01798435672357
"jbeef","OAO","QD",2.33332789896862
"jbeef","OAO","QF",2.33332789896862
"jbeef","OAO","QM",1.31534354224505
"jbeef","OAO","QN",-1.31534354224505
"jbeef","OAO","ARA",5.86900007724762
"jbeef","OAO","YLD",0.173451072299351
"jbeef","OBN","QS",91.231514613554
"jbeef","OBN","QD",136.983205870372
"jbeef","OBN","QF",136.983205870372
"jbeef","OBN","QM",45.7516912568176
"jbeef","OBN","QN",-45.7516912568176
"jbeef","OBN","ARA",401.470673878988
"jbeef","OBN","YLD",0.227243284626696
"jbeef","OIO","QS",3.16039233074169
"jbeef","OIO","QD",18.9995532133821
"jbeef","OIO","QF",18.9995532133821
"jbeef","OIO","QM",15.8391608826404
"jbeef","OIO","QN",-15.8391608826404
"jbeef","OIO","ARA",18.2130001559854
"jbeef","OIO","YLD",0.17352398307113
"jbeef","OPO","QS",5.20040048718615
"jbeef","OPO","QD",21.666137226625
"jbeef","OPO","QF",21.666137226625
"jbeef","OPO","QM",16.4657367394389
"jbeef","OPO","QN",-16.4657367394389
"jbeef","OPO","ARA",27.7060004460315
"jbeef","OPO","YLD",0.187699429851523
"jbeef","OSA","QS",3.03983997307134
"jbeef","OSA","QD",3.03983997307134
"jbeef","OSA","QF",3.03983997307134
"jbeef","OSA","ARA",12.1586668839057
"jbeef","OSA","YLD",0.250014249267339
"jbeef","PAK","QS",2278.99228892009
"jbeef","PAK","QD",2270.011220041
"jbeef","PAK","QF",2270.011220041
"jbeef","PAK","QE",8.98106887909204
"jbeef","PAK","QN",8.98106887909204
"jbeef","PAK","ARA",17516.3333333333
"jbeef","PAK","YLD",0.130106697877415
"jbeef","PAN","QS",75.0268057253772
"jbeef","PAN","QD",70.663210400063
"jbeef","PAN","QF",65.3299399592846
"jbeef","PAN","QW",4.33327362073175
"jbeef","PAN","QOth",0.999996820046661
"jbeef","PAN","QE",4.36359532531421
"jbeef","PAN","QN",4.36359532531421
"jbeef","PAN","ARA",344.021331787109
"jbeef","PAN","YLD",0.218087655598653
"jbeef","PER","QS",188.889279425985
"jbeef","PER","QD",198.640329135655
"jbeef","PER","QF",141.983911087222
"jbeef","PER","QW",56.6564180484329
"jbeef","PER","QM",9.75104970967032
"jbeef","PER","QN",-9.75104970967032
"jbeef","PER","ARA",1289.78629557292
"jbeef","PER","YLD",0.146450059265113
"jbeef","PHL","QS",180.350267679893
"jbeef","PHL","QD",397.175365221258
"jbeef","PHL","QF",397.175365221258
"jbeef","PHL","QM",216.825097541366
"jbeef","PHL","QN",-216.825097541366
"jbeef","PHL","ARA",1286.46934000651
"jbeef","PHL","YLD",0.140190101754761
"jbeef","PNG","QS",2.77625797934094
"jbeef","PNG","QD",8.66658856653468
"jbeef","PNG","QF",8.66658856653468
"jbeef","PNG","QM",5.89033058719375
"jbeef","PNG","QN",-5.89033058719375
"jbeef","PNG","ARA",21.384999593099
"jbeef","PNG","YLD",0.129822680952346
"jbeef","POL","QS",552.134174608922
"jbeef","POL","QD",25.9992284305503
"jbeef","POL","QF",25.9992284305503
"jbeef","POL","QE",526.134946178372
"jbeef","POL","QN",526.134946178372
"jbeef","POL","ARA",1836.5966796875
"jbeef","POL","YLD",0.300628973533192
"jbeef","PRK","QS",20.8110739391356
"jbeef","PRK","QD",20.8110739391356
"jbeef","PRK","QF",20.8110739391356
"jbeef","PRK","ARA",138.740331013997
"jbeef","PRK","YLD",0.1500001750539
"jbeef","PRT","QS",101.523935399788
"jbeef","PRT","QD",218.284290913517
"jbeef","PRT","QF",218.284290913517
"jbeef","PRT","QM",116.76035551373
"jbeef","PRT","QN",-116.76035551373
"jbeef","PRT","ARA",411.936665852865
"jbeef","PRT","YLD",0.246455204927182
"jbeef","PRY","QS",518.073177990034
"jbeef","PRY","QD",108.987282260311
"jbeef","PRY","QF",108.987282260311
"jbeef","PRY","QE",409.085895729723
"jbeef","PRY","QN",409.085895729723
"jbeef","PRY","ARA",2264.47200520833
"jbeef","PRY","YLD",0.228783211626576
"jbeef","PSE","QS",13.8444633484752
"jbeef","PSE","QD",13.8444633484752
"jbeef","PSE","QF",13.8444633484752
"jbeef","PSE","ARA",54.2123324076335
"jbeef","PSE","YLD",0.255374796354008
"jbeef","RAP","QS",39.0913112360739
"jbeef","RAP","QD",318.883175829274
"jbeef","RAP","QF",314.549931049472
"jbeef","RAP","QW",4.33324477980264
"jbeef","RAP","QM",279.7918645932
"jbeef","RAP","QN",-279.7918645932
"jbeef","RAP","ARA",222.231663544973
"jbeef","RAP","YLD",0.175903427137704
"jbeef","ROU","QS",84.2894636164381
"jbeef","ROU","QD",103.991749680073
"jbeef","ROU","QF",96.6586019970911
"jbeef","ROU","QW",7.33314768298142
"jbeef","ROU","QM",19.7022860636344
"jbeef","ROU","QN",-19.7022860636344
"jbeef","ROU","ARA",620.869995117188
"jbeef","ROU","YLD",0.135760246556171
"jbeef","RUS","QS",1644.82539147614
"jbeef","RUS","QD",1903.77346470847
"jbeef","RUS","QF",1901.44014874927
"jbeef","RUS","QW",2.33331595919868
"jbeef","RUS","QM",258.948073232331
"jbeef","RUS","QN",-258.948073232331
"jbeef","RUS","ARA",7747.39615885417
"jbeef","RUS","YLD",0.212306865138985
"jbeef","RWA","QS",39.4000354099955
"jbeef","RWA","QD",39.6655148373006
"jbeef","RWA","QF",39.6655148373006
"jbeef","RWA","QM",0.265479427305098
"jbeef","RWA","QN",-0.265479427305098
"jbeef","RWA","ARA",448.774007161458
"jbeef","RWA","YLD",0.0877948249703782
"jbeef","SAU","QS",40.6685754131034
"jbeef","SAU","QD",227.948019627176
"jbeef","SAU","QF",208.616411910934
"jbeef","SAU","QOth",19.3316077162421
"jbeef","SAU","QM",187.279444214072
"jbeef","SAU","QN",-187.279444214072
"jbeef","SAU","ARA",226.736668904622
"jbeef","SAU","YLD",0.179364791807058
"jbeef","SDN","QS",377.299463149246
"jbeef","SDN","QD",380.567354676005
"jbeef","SDN","QF",345.571266940158
"jbeef","SDN","QW",34.9960877358472
"jbeef","SDN","QM",3.26789152675891
"jbeef","SDN","QN",-3.26789152675891
"jbeef","SDN","ARA",3457.7373046875
"jbeef","SDN","YLD",0.109117445861997
"jbeef","SEN","QS",88.4365950570356
"jbeef","SEN","QD",101.99173356329
"jbeef","SEN","QF",101.99173356329
"jbeef","SEN","QM",13.5551385062543
"jbeef","SEN","QN",-13.5551385062543
"jbeef","SEN","ARA",479.357004801432
"jbeef","SEN","YLD",0.184490044311899
"jbeef","SLB","QS",0.76916054699719
"jbeef","SLB","QD",1.33333166720263
"jbeef","SLB","QF",1.33333166720263
"jbeef","SLB","QM",0.564171120205439
"jbeef","SLB","QN",-0.564171120205439
"jbeef","SLB","ARA",4.15766668319702
"jbeef","SLB","YLD",0.184998126498622
"jbeef","SLE","QS",11.2923297226048
"jbeef","SLE","QD",12.6665411539808
"jbeef","SLE","QF",12.6665411539808
"jbeef","SLE","QM",1.37421143137604
"jbeef","SLE","QN",-1.37421143137604
"jbeef","SLE","ARA",43.9540011088053
"jbeef","SLE","YLD",0.256912441137073
"jbeef","SLV","QS",19.0497035815597
"jbeef","SLV","QD",64.6622854689617
"jbeef","SLV","QF",64.6622854689617
"jbeef","SLV","QM",45.612581887402
"jbeef","SLV","QN",-45.612581887402
"jbeef","SLV","ARA",115.154668172201
"jbeef","SLV","YLD",0.16542710672461
"jbeef","SOM","QS",54.429252337626
"jbeef","SOM","QD",56.6642644851519
"jbeef","SOM","QF",56.6642644851519
"jbeef","SOM","QM",2.23501214752587
"jbeef","SOM","QN",-2.23501214752587
"jbeef","SOM","ARA",502.09033203125
"jbeef","SOM","YLD",0.108405298539463
"jbeef","SPP","QS",709.455185977167
"jbeef","SPP","QD",611.043972946254
"jbeef","SPP","QF",598.377823501019
"jbeef","SPP","QOth",12.6661494452354
"jbeef","SPP","QE",98.4112130309122
"jbeef","SPP","QN",98.4112130309122
"jbeef","SPP","ARA",2523.58666992188
"jbeef","SPP","YLD",0.281129708930952
"jbeef","SVK","QS",11.2334725320267
"jbeef","SVK","QD",35.6652659561114
"jbeef","SVK","QF",35.6652659561114
"jbeef","SVK","QM",24.4317934240847
"jbeef","SVK","QN",-24.4317934240847
"jbeef","SVK","ARA",38.7233327229818
"jbeef","SVK","YLD",0.290095705666362
"jbeef","SVN","QS",36.7078196713227
"jbeef","SVN","QD",27.9993296339398
"jbeef","SVN","QF",27.9993296339398
"jbeef","SVN","QE",8.70849003738298
"jbeef","SVN","QN",8.70849003738298
"jbeef","SVN","ARA",121.346669514974
"jbeef","SVN","YLD",0.302503726044109
"jbeef","SWE","QS",138.898017133217
"jbeef","SWE","QD",228.284630999007
"jbeef","SWE","QF",228.284630999007
"jbeef","SWE","QM",89.3866138657898
"jbeef","SWE","QN",-89.3866138657898
"jbeef","SWE","ARA",428.626668294271
"jbeef","SWE","YLD",0.324053605171057
"jbeef","SWZ","QS",14.7120365043635
"jbeef","SWZ","QD",19.3330164787409
"jbeef","SWZ","QF",19.3330164787409
"jbeef","SWZ","QM",4.62097997437732
"jbeef","SWZ","QN",-4.62097997437732
"jbeef","SWZ","ARA",65.2550010681152
"jbeef","SWZ","YLD",0.225454543920805
"jbeef","SYR","QS",59.6612760428613
"jbeef","SYR","QD",59.9973665024344
"jbeef","SYR","QF",59.9973665024344
"jbeef","SYR","QM",0.336090459573044
"jbeef","SYR","QN",-0.336090459573044
"jbeef","SYR","ARA",420.175333182017
"jbeef","SYR","YLD",0.141991381528854
"jbeef","TCD","QS",499.196519273021
"jbeef","TCD","QD",498.828417996122
"jbeef","TCD","QF",476.496578187312
"jbeef","TCD","QW",22.3318398088103
"jbeef","TCD","QE",0.368101276898636
"jbeef","TCD","QN",0.368101276898636
"jbeef","TCD","ARA",4158.416015625
"jbeef","TCD","YLD",0.120044872229551
"jbeef","TGO","QS",6.86575156819589
"jbeef","TGO","QD",6.9999638328451
"jbeef","TGO","QF",6.9999638328451
"jbeef","TGO","QM",0.134212264649216
"jbeef","TGO","QN",-0.134212264649216
"jbeef","TGO","ARA",59.966667175293
"jbeef","TGO","YLD",0.114492798943221
"jbeef","THA","QS",154.804485642355
"jbeef","THA","QD",102.32378099378
"jbeef","THA","QF",102.32378099378
"jbeef","THA","QE",52.480704648575
"jbeef","THA","QN",52.480704648575
"jbeef","THA","ARA",998.781341552734
"jbeef","THA","YLD",0.154993369621514
"jbeef","TJK","QS",270.057840349722
"jbeef","TJK","QD",253.289633501834
"jbeef","TJK","QF",229.958028061574
"jbeef","TJK","QW",23.3316054402597
"jbeef","TJK","QE",16.7682068478883
"jbeef","TJK","QN",16.7682068478883
"jbeef","TJK","ARA",843.304016113281
"jbeef","TJK","YLD",0.32023782074986
"jbeef","TKM","QS",174.529706164967
"jbeef","TKM","QD",178.978281301701
"jbeef","TKM","QF",165.312192448188
"jbeef","TKM","QW",13.666088853513
"jbeef","TKM","QM",4.44857513673374
"jbeef","TKM","QN",-4.44857513673374
"jbeef","TKM","ARA",1040.79062906901
"jbeef","TKM","YLD",0.167689544169978
"jbeef","TLS","QS",1.95849286799212
"jbeef","TLS","QD",1.99999704456992
"jbeef","TLS","QF",1.99999704456992
"jbeef","TLS","QM",0.0415041765777988
"jbeef","TLS","QN",-0.0415041765777988
"jbeef","TLS","ARA",19.1909999847412
"jbeef","TLS","YLD",0.1020526741467
"jbeef","TUN","QS",49.9318516427448
"jbeef","TUN","QD",51.3313778106837
"jbeef","TUN","QF",51.3313778106837
"jbeef","TUN","QM",1.39952616793895
"jbeef","TUN","QN",-1.39952616793895
"jbeef","TUN","ARA",225.778335571289
"jbeef","TUN","YLD",0.221154308345846
"jbeef","TUR","QS",1470.82474051847
"jbeef","TUR","QD",1467.09420293057
"jbeef","TUR","QF",1467.09420293057
"jbeef","TUR","QE",3.73053758790345
"jbeef","TUR","QN",3.73053758790345
"jbeef","TUR","ARA",5194.32351430257
"jbeef","TUR","YLD",0.283160018136829
"jbeef","TZA","QS",507.336715363548
"jbeef","TZA","QD",498.81665931395
"jbeef","TZA","QF",498.81665931395
"jbeef","TZA","QE",8.520056049598
"jbeef","TZA","QN",8.520056049598
"jbeef","TZA","ARA",4178.99169921875
"jbeef","TZA","YLD",0.121401704496899
"jbeef","UGA","QS",225.032530684659
"jbeef","UGA","QD",189.976802812768
"jbeef","UGA","QF",189.976802812768
"jbeef","UGA","QE",35.0557278718907
"jbeef","UGA","QN",35.0557278718907
"jbeef","UGA","ARA",1323.5293375651
"jbeef","UGA","YLD",0.170024588271425
"jbeef","UKP","QS",921.340344845121
"jbeef","UKP","QD",1245.33106428135
"jbeef","UKP","QF",1245.33106428135
"jbeef","UKP","QM",323.990719436228
"jbeef","UKP","QN",-323.990719436228
"jbeef","UKP","ARA",2796.37264127036
"jbeef","UKP","YLD",0.329476955698782
"jbeef","UKR","QS",308.240452701824
"jbeef","UKR","QD",280.273135880371
"jbeef","UKR","QF",278.273142096091
"jbeef","UKR","QW",0.999996892140136
"jbeef","UKR","QOth",0.999996892140136
"jbeef","UKR","QE",27.9673168214522
"jbeef","UKR","QN",27.9673168214522
"jbeef","UKR","ARA",1795.53332519531
"jbeef","UKR","YLD",0.171670694370596
"jbeef","URY","QS",566.737754540585
"jbeef","URY","QD",59.9960870242737
"jbeef","URY","QF",59.9960870242737
"jbeef","URY","QE",506.741667516312
"jbeef","URY","QN",506.741667516312
"jbeef","URY","ARA",2315.43330891927
"jbeef","URY","YLD",0.244765311251876
"jbeef","USA","QS",12698.5632210952
"jbeef","USA","QD",12698.5632225932
"jbeef","USA","QF",12698.5632225932
"jbeef","USA","QM",1.49800695664211E-6
"jbeef","USA","QN",-1.49800695664211E-6
"jbeef","USA","ARA",34179.3671875
"jbeef","USA","YLD",0.371527159980284
"jbeef","UZB","QS",1013.31540860549
"jbeef","UZB","QD",1026.54328041432
"jbeef","UZB","QF",1026.54328041432
"jbeef","UZB","QM",13.2278718088332
"jbeef","UZB","QN",-13.2278718088332
"jbeef","UZB","ARA",5510.51920572917
"jbeef","UZB","YLD",0.18388746518694
"jbeef","VEN","QS",386.729148628678
"jbeef","VEN","QD",385.899126751615
"jbeef","VEN","QF",362.900721013593
"jbeef","VEN","QW",22.9984057380216
"jbeef","VEN","QE",0.830021877063318
"jbeef","VEN","QN",0.830021877063318
"jbeef","VEN","ARA",1567.59569549561
"jbeef","VEN","YLD",0.246702099106244
"jbeef","VNM","QS",323.989276200158
"jbeef","VNM","QD",454.490740790903
"jbeef","VNM","QF",454.490740790903
"jbeef","VNM","QM",130.501464590744
"jbeef","VNM","QN",-130.501464590744
"jbeef","VNM","ARA",2299.27564493815
"jbeef","VNM","YLD",0.140909280239374
"jbeef","VUT","QS",1.92000330185742
"jbeef","VUT","QD",2.99999183410067
"jbeef","VUT","QF",2.99999183410067
"jbeef","VUT","QM",1.07998853224326
"jbeef","VUT","QN",-1.07998853224326
"jbeef","VUT","ARA",9.40166664123535
"jbeef","VUT","YLD",0.204219461838431
"jbeef","YEM","QS",77.6104293580938
"jbeef","YEM","QD",85.6609783948922
"jbeef","YEM","QF",85.6609783948922
"jbeef","YEM","QM",8.05054903679842
"jbeef","YEM","QN",-8.05054903679842
"jbeef","YEM","ARA",1293.4296875
"jbeef","YEM","YLD",0.0600035936302829
"jbeef","ZAF","QS",1035.06638603312
"jbeef","ZAF","QD",988.598548787242
"jbeef","ZAF","QF",988.598548787242
"jbeef","ZAF","QE",46.4678372458765
"jbeef","ZAF","QN",46.4678372458765
"jbeef","ZAF","ARA",3246.15942382812
"jbeef","ZAF","YLD",0.318858765356782
"jbeef","ZMB","QS",181.305084917605
"jbeef","ZMB","QD",189.639734768985
"jbeef","ZMB","QF",189.639734768985
"jbeef","ZMB","QM",8.33464985138031
"jbeef","ZMB","QN",-8.33464985138031
"jbeef","ZMB","ARA",1124.44466145833
"jbeef","ZMB","YLD",0.161239668906839
"jbeef","ZWE","QS",682.835760936379
"jbeef","ZWE","QD",684.324323158746
"jbeef","ZWE","QF",684.324323158746
"jbeef","ZWE","QM",1.48856222236756
"jbeef","ZWE","QN",-1.48856222236756
"jbeef","ZWE","ARA",2517.40999348958
"jbeef","ZWE","YLD",0.271245352446482
"jpork","AFG","QD",1.5000004010983
"jpork","AFG","QF",1.5000004010983
"jpork","AFG","QM",1.5000004010983
"jpork","AFG","QN",-1.5000004010983
"jpork","AGO","QS",162.639487042109
"jpork","AGO","QD",260.343442072643
"jpork","AGO","QF",260.343442072643
"jpork","AGO","QM",97.7039550305348
"jpork","AGO","QN",-97.7039550305348
"jpork","AGO","ARA",1751.85030110677
"jpork","AGO","YLD",0.0928386900064221
"jpork","ALB","QS",8.95759057673765
"jpork","ALB","QD",17.0000452382326
"jpork","ALB","QF",17.0000452382326
"jpork","ALB","QM",8.04245466149496
"jpork","ALB","QN",-8.04245466149496
"jpork","ALB","ARA",167.437337239583
"jpork","ALB","YLD",0.0534981666838166
"jpork","ARG","QS",692.598806303994
"jpork","ARG","QD",715.729228176298
"jpork","ARG","QF",715.729228176298
"jpork","ARG","QM",23.1304218723038
"jpork","ARG","QN",-23.1304218723038
"jpork","ARG","ARA",7399.96565755208
"jpork","ARG","YLD",0.0935948676460623
"jpork","ARM","QS",15.6332954838047
"jpork","ARM","QD",29.0001308995474
"jpork","ARM","QF",29.0001308995474
"jpork","ARM","QM",13.3668354157427
"jpork","ARM","QN",-13.3668354157427
"jpork","ARM","ARA",184.400670369466
"jpork","ARM","YLD",0.0847789514673768
"jpork","AUS","QS",432.772319754946
"jpork","AUS","QD",660.064365248835
"jpork","AUS","QF",660.064365248835
"jpork","AUS","QM",227.292045493888
"jpork","AUS","QN",-227.292045493888
"jpork","AUS","ARA",5444.69986979167
"jpork","AUS","YLD",0.0794850643937341
"jpork","AUT","QS",494.283557776651
"jpork","AUT","QD",392.687561342708
"jpork","AUT","QF",392.687561342708
"jpork","AUT","QE",101.595996433942
"jpork","AUT","QN",101.595996433942
"jpork","AUT","ARA",5032.47998046875
"jpork","AUT","YLD",0.0982186833718136
"jpork","AZE","QS",0.493999954365926
"jpork","AZE","QD",7.66667712291877
"jpork","AZE","QF",7.66667712291877
"jpork","AZE","QM",7.17267716855285
"jpork","AZE","QN",-7.17267716855285
"jpork","AZE","ARA",9.52133337656657
"jpork","AZE","YLD",0.0518834846789142
"jpork","BDI","QS",12.199761014507
"jpork","BDI","QD",10.3333445503874
"jpork","BDI","QF",10.3333445503874
"jpork","BDI","QE",1.86641646411969
"jpork","BDI","QN",1.86641646411969
"jpork","BDI","ARA",169.492335001628
"jpork","BDI","YLD",0.0719782461808075
"jpork","BEN","QS",9.38517099224381
"jpork","BEN","QD",12.0000196579222
"jpork","BEN","QF",12.0000196579222
"jpork","BEN","QM",2.61484866567844
"jpork","BEN","QN",-2.61484866567844
"jpork","BEN","ARA",351.663004557292
"jpork","BEN","YLD",0.026687967942658
"jpork","BFA","QS",189.016444385496
"jpork","BFA","QD",255.342455588339
"jpork","BFA","QF",255.342455588339
"jpork","BFA","QM",66.3260112028433
"jpork","BFA","QN",-66.3260112028433
"jpork","BFA","ARA",2717.91829427083
"jpork","BFA","YLD",0.0695445645970773
"jpork","BGD","QD",1.00000017826716
"jpork","BGD","QF",1.00000017826716
"jpork","BGD","QM",1.00000017826716
"jpork","BGD","QN",-1.00000017826716
"jpork","BGR","QS",77.075631575321
"jpork","BGR","QD",226.342268432757
"jpork","BGR","QF",226.342268432757
"jpork","BGR","QM",149.266636857436
"jpork","BGR","QN",-149.266636857436
"jpork","BGR","ARA",1130.10668945312
"jpork","BGR","YLD",0.068202084187838
"jpork","BLR","QS",384.681557646603
"jpork","BLR","QD",361.016241808709
"jpork","BLR","QF",361.016241808709
"jpork","BLR","QE",23.6653158378943
"jpork","BLR","QN",23.6653158378943
"jpork","BLR","ARA",4632.15804036458
"jpork","BLR","YLD",0.0830458620570566
"jpork","BLT","QS",159.009074115475
"jpork","BLT","QD",282.012255369038
"jpork","BLT","QF",268.345462844698
"jpork","BLT","QW",13.6667925243395
"jpork","BLT","QM",123.003181253563
"jpork","BLT","QN",-123.003181253563
"jpork","BLT","ARA",1909.6366780599
"jpork","BLT","YLD",0.0832666632047625
"jpork","BLX","QS",1102.81725871789
"jpork","BLX","QD",411.694909307077
"jpork","BLX","QF",411.694909307077
"jpork","BLX","QE",691.122349410808
"jpork","BLX","QN",691.122349410808
"jpork","BLX","ARA",11233.1764628092
"jpork","BLX","YLD",0.0981750141973723
"jpork","BLZ","QS",2.12333253336146
