"C","H","CTY","YRS","Val"
"csbol","rural","IDN","2050",0.265157203226851
"csbol","rural","IND","2021",0.310085961280722
"csbol","rural","IND","2022",0.275658843270554
"csbol","rural","IND","2023",0.273255502696022
"csbol","rural","IND","2024",0.270787993141202
"csbol","rural","IND","2025",0.268256166807858
"csbol","rural","IND","2026",0.265537367527616
"csbol","rural","IND","2027",0.262748427423783
"csbol","rural","IND","2028",0.259889899830246
"csbol","rural","IND","2029",0.256962646076924
"csbol","rural","IND","2030",0.253967871888833
"csbol","rural","IND","2031",0.250678934387834
"csbol","rural","IND","2032",0.247316511534087
"csbol","rural","IND","2033",0.243883760438626
"csbol","rural","IND","2034",0.240384550893388
"csbol","rural","IND","2035",0.236823548263619
"csbol","rural","IND","2036",0.232996710863765
"csbol","rural","IND","2037",0.229114759602182
"csbol","rural","IND","2038",0.225186845819894
"csbol","rural","IND","2039",0.221223662854131
"csbol","rural","IND","2040",0.217237624118422
"csbol","rural","IND","2041",0.213382554571337
"csbol","rural","IND","2042",0.209534293673823
"csbol","rural","IND","2043",0.205709651981311
"csbol","rural","IND","2044",0.201927709360028
"csbol","rural","IND","2045",0.19821005586743
"csbol","rural","IND","2046",0.194380040764216
"csbol","rural","IND","2047",0.190681407148292
"csbol","rural","IND","2048",0.187150828241221
"csbol","rural","IND","2049",0.183829676095059
"csbol","rural","IND","2050",0.180764532116041
"csbol","rural","IRL","2021",0.14610431913675
"csbol","rural","IRL","2022",0.128583505179109
"csbol","rural","IRL","2023",0.12742317047312
"csbol","rural","IRL","2024",0.126242434911311
"csbol","rural","IRL","2025",0.125041225539127
"csbol","rural","IRL","2026",0.123778355465084
"csbol","rural","IRL","2027",0.122493532585235
"csbol","rural","IRL","2028",0.121186750641994
"csbol","rural","IRL","2029",0.119858032650693
"csbol","rural","IRL","2030",0.118507433199466
"csbol","rural","IRL","2031",0.117109141053036
"csbol","rural","IRL","2032",0.115688365310822
"csbol","rural","IRL","2033",0.114245281163892
"csbol","rural","IRL","2034",0.112780109436391
"csbol","rural","IRL","2035",0.111293119979239
"csbol","rural","IRL","2036",0.109738559312472
"csbol","rural","IRL","2037",0.108161595724769
"csbol","rural","IRL","2038",0.106562712988734
"csbol","rural","IRL","2039",0.104942468192255
"csbol","rural","IRL","2040",0.103301497044619
"csbol","rural","IRL","2041",0.101752184276809
"csbol","rural","IRL","2042",0.100186105864107
"csbol","rural","IRL","2043",0.0986039903841702
"csbol","rural","IRL","2044",0.0970066440357572
"csbol","rural","IRL","2045",0.0953949556403015
"csbol","rural","IRL","2046",0.0937727218671786
"csbol","rural","IRL","2047",0.0921382335046853
"csbol","rural","IRL","2048",0.0904926538307817
"csbol","rural","IRL","2049",0.0888372509815193
"csbol","rural","IRL","2050",0.0871734044661094
"csbol","rural","IRN","2021",0.323996054249689
"csbol","rural","IRN","2022",0.306274526360065
"csbol","rural","IRN","2023",0.305092538829985
"csbol","rural","IRN","2024",0.303904276089386
"csbol","rural","IRN","2025",0.302711071744174
"csbol","rural","IRN","2026",0.301414529788616
"csbol","rural","IRN","2027",0.30011592426321
"csbol","rural","IRN","2028",0.298817473297291
"csbol","rural","IRN","2029",0.297521602113214
"csbol","rural","IRN","2030",0.296230957885345
"csbol","rural","IRN","2031",0.29482878859793
"csbol","rural","IRN","2032",0.293440451564105
"csbol","rural","IRN","2033",0.292070463542862
"csbol","rural","IRN","2034",0.290723764189226
"csbol","rural","IRN","2035",0.289405748464104
"csbol","rural","IRN","2036",0.288059835342076
"csbol","rural","IRN","2037",0.2867594271947
"csbol","rural","IRN","2038",0.285512642033436
"csbol","rural","IRN","2039",0.284328342840046
"csbol","rural","IRN","2040",0.283216196223971
"csbol","rural","IRN","2041",0.282323513738299
"csbol","rural","IRN","2042",0.281499549007291
"csbol","rural","IRN","2043",0.280752151743507
"csbol","rural","IRN","2044",0.280089758300976
"csbol","rural","IRN","2045",0.279521430587362
"csbol","rural","IRN","2046",0.279046491835185
"csbol","rural","IRN","2047",0.278691985899951
"csbol","rural","IRN","2048",0.278470022180833
"csbol","rural","IRN","2049",0.278393606013332
"csbol","rural","IRN","2050",0.278393606013332
"csbol","rural","IRQ","2021",0.290159095462753
"csbol","rural","IRQ","2022",0.290159095462753
"csbol","rural","IRQ","2023",0.29013034434336
"csbol","rural","IRQ","2024",0.290050452318493
"csbol","rural","IRQ","2025",0.290050452318493
"csbol","rural","IRQ","2026",0.290050452318493
"csbol","rural","IRQ","2027",0.290050452318493
"csbol","rural","IRQ","2028",0.290050452318493
"csbol","rural","IRQ","2029",0.290050452318493
"csbol","rural","IRQ","2030",0.290050452318493
"csbol","rural","IRQ","2031",0.290050452318493
"csbol","rural","IRQ","2032",0.290050452318493
"csbol","rural","IRQ","2033",0.290050452318493
"csbol","rural","IRQ","2034",0.290050452318493
"csbol","rural","IRQ","2035",0.290050452318493
"csbol","rural","IRQ","2036",0.290050452318493
"csbol","rural","IRQ","2037",0.290050452318493
"csbol","rural","IRQ","2038",0.290050452318493
"csbol","rural","IRQ","2039",0.290050452318493
"csbol","rural","IRQ","2040",0.290050452318493
"csbol","rural","IRQ","2041",0.290050452318493
"csbol","rural","IRQ","2042",0.290050452318493
"csbol","rural","IRQ","2043",0.290050452318493
"csbol","rural","IRQ","2044",0.290050452318493
"csbol","rural","IRQ","2045",0.290050452318493
"csbol","rural","IRQ","2046",0.290050452318493
"csbol","rural","IRQ","2047",0.290050452318493
"csbol","rural","IRQ","2048",0.290050452318493
"csbol","rural","IRQ","2049",0.290050452318493
"csbol","rural","IRQ","2050",0.290050452318493
"csbol","rural","ISL","2021",0.139837569769619
"csbol","rural","ISL","2022",0.11787512761665
"csbol","rural","ISL","2023",0.116696376340484
"csbol","rural","ISL","2024",0.115529412577079
"csbol","rural","ISL","2025",0.114374118451308
"csbol","rural","ISL","2026",0.113230377266795
"csbol","rural","ISL","2027",0.112098073494127
"csbol","rural","ISL","2028",0.110977092759186
"csbol","rural","ISL","2029",0.109867321831594
"csbol","rural","ISL","2030",0.108768648613278
"csbol","rural","ISL","2031",0.107680962127145
"csbol","rural","ISL","2032",0.106604152505874
"csbol","rural","ISL","2033",0.105538110980815
"csbol","rural","ISL","2034",0.104482729871007
"csbol","rural","ISL","2035",0.103437902572297
"csbol","rural","ISL","2036",0.102403523546574
"csbol","rural","ISL","2037",0.101379488311108
"csbol","rural","ISL","2038",0.100365693427997
"csbol","rural","ISL","2039",0.099362036493717
"csbol","rural","ISL","2040",0.0983684161287799
"csbol","rural","ISL","2041",0.0973847319674921
"csbol","rural","ISL","2042",0.0964108846478171
"csbol","rural","ISL","2043",0.095446775801339
"csbol","rural","ISL","2044",0.0944923080433256
"csbol","rural","ISL","2045",0.0935473849628923
"csbol","rural","ISL","2046",0.0926119111132634
"csbol","rural","ISL","2047",0.0916857920021308
"csbol","rural","ISL","2048",0.0907689340821095
"csbol","rural","ISL","2049",0.0898612447412884
"csbol","rural","ISL","2050",0.0889626322938755
"csbol","rural","ISR","2021",0.11
"csbol","rural","ISR","2022",0.11
"csbol","rural","ISR","2023",0.11
"csbol","rural","ISR","2024",0.11
"csbol","rural","ISR","2025",0.11
"csbol","rural","ISR","2026",0.11
"csbol","rural","ISR","2027",0.11
"csbol","rural","ISR","2028",0.11
"csbol","rural","ISR","2029",0.11
"csbol","rural","ISR","2030",0.11
"csbol","rural","ISR","2031",0.11
"csbol","rural","ISR","2032",0.11
"csbol","rural","ISR","2033",0.11
"csbol","rural","ISR","2034",0.11
"csbol","rural","ISR","2035",0.11
"csbol","rural","ISR","2036",0.11
"csbol","rural","ISR","2037",0.11
"csbol","rural","ISR","2038",0.11
"csbol","rural","ISR","2039",0.11
"csbol","rural","ISR","2040",0.11
"csbol","rural","ISR","2041",0.11
"csbol","rural","ISR","2042",0.11
"csbol","rural","ISR","2043",0.11
"csbol","rural","ISR","2044",0.11
"csbol","rural","ISR","2045",0.11
"csbol","rural","ISR","2046",0.11
"csbol","rural","ISR","2047",0.11
"csbol","rural","ISR","2048",0.11
"csbol","rural","ISR","2049",0.11
"csbol","rural","ISR","2050",0.11
"csbol","rural","ITP","2021",0.145958671436695
"csbol","rural","ITP","2022",0.131570173991144
"csbol","rural","ITP","2023",0.130685611522284
"csbol","rural","ITP","2024",0.12979538754768
"csbol","rural","ITP","2025",0.12890016332385
"csbol","rural","ITP","2026",0.127970084333858
"csbol","rural","ITP","2027",0.127036287107393
"csbol","rural","ITP","2028",0.12609970349975
"csbol","rural","ITP","2029",0.125161341918619
"csbol","rural","ITP","2030",0.124222291992719
"csbol","rural","ITP","2031",0.123266337065918
"csbol","rural","ITP","2032",0.122312227996834
"csbol","rural","ITP","2033",0.12136140900552
"csbol","rural","ITP","2034",0.120415435004874
"csbol","rural","ITP","2035",0.119475978313782
"csbol","rural","ITP","2036",0.118516646321681
"csbol","rural","ITP","2037",0.117568255617153
"csbol","rural","ITP","2038",0.116633076839124
"csbol","rural","ITP","2039",0.115713548331329
"csbol","rural","ITP","2040",0.114812286415111
"csbol","rural","ITP","2041",0.113990093077393
"csbol","rural","ITP","2042",0.113188689775972
"csbol","rural","ITP","2043",0.112410674592135
"csbol","rural","ITP","2044",0.11165881519152
"csbol","rural","ITP","2045",0.110936058335338
"csbol","rural","ITP","2046",0.110246108394966
"csbol","rural","ITP","2047",0.109591669421646
"csbol","rural","ITP","2048",0.108976278445601
"csbol","rural","ITP","2049",0.108403694168101
"csbol","rural","ITP","2050",0.10787790921026
"csbol","rural","JAM","2021",0.599254453322883
"csbol","rural","JAM","2022",0.57087105182573
"csbol","rural","JAM","2023",0.5688792658013
"csbol","rural","JAM","2024",0.566857314907481
"csbol","rural","JAM","2025",0.564805184450412
"csbol","rural","JAM","2026",0.562495507474525
"csbol","rural","JAM","2027",0.560148843883572
"csbol","rural","JAM","2028",0.557765311784286
"csbol","rural","JAM","2029",0.555345084757597
"csbol","rural","JAM","2030",0.552888395894139
"csbol","rural","JAM","2031",0.550110849523126
"csbol","rural","JAM","2032",0.547288990672533
"csbol","rural","JAM","2033",0.544423442076969
"csbol","rural","JAM","2034",0.541514948324426
"csbol","rural","JAM","2035",0.538564385136715
"csbol","rural","JAM","2036",0.535308893087053
"csbol","rural","JAM","2037",0.532006358728095
"csbol","rural","JAM","2038",0.528658523014369
"csbol","rural","JAM","2039",0.525267374096673
"csbol","rural","JAM","2040",0.521835166757473
"csbol","rural","JAM","2041",0.518696591928731
"csbol","rural","JAM","2042",0.515528584834274
"csbol","rural","JAM","2043",0.512333467512741
"csbol","rural","JAM","2044",0.50911379886972
"csbol","rural","JAM","2045",0.505872390767258
"csbol","rural","JAM","2046",0.502383480181442
"csbol","rural","JAM","2047",0.498877353866327
"csbol","rural","JAM","2048",0.495358558159594
"csbol","rural","JAM","2049",0.491832072752284
"csbol","rural","JAM","2050",0.488303341224196
"csbol","rural","JOR","2021",0.275960224752254
"csbol","rural","JOR","2022",0.257733099403291
"csbol","rural","JOR","2023",0.256579839885931
"csbol","rural","JOR","2024",0.255429693200028
"csbol","rural","JOR","2025",0.254284540515083
"csbol","rural","JOR","2026",0.253049025470808
"csbol","rural","JOR","2027",0.251824596176007
"csbol","rural","JOR","2028",0.250614286254217
"csbol","rural","JOR","2029",0.249421374740715
"csbol","rural","JOR","2030",0.248249402357355
"csbol","rural","JOR","2031",0.246998826311768
"csbol","rural","JOR","2032",0.245783111377386
"csbol","rural","JOR","2033",0.244608079031986
"csbol","rural","JOR","2034",0.243480034975704
"csbol","rural","JOR","2035",0.242405803558194
"csbol","rural","JOR","2036",0.241345215943787
"csbol","rural","JOR","2037",0.240361132422743
"csbol","rural","JOR","2038",0.239463537547361
"csbol","rural","JOR","2039",0.238663244725944
"csbol","rural","JOR","2040",0.237971957011593
"csbol","rural","JOR","2041",0.23746951199117
"csbol","rural","JOR","2042",0.23706787716361
"csbol","rural","JOR","2043",0.236776607552631
"csbol","rural","JOR","2044",0.23660591803606
"csbol","rural","JOR","2045",0.236566724620065
"csbol","rural","JOR","2046",0.236566724620065
"csbol","rural","JOR","2047",0.236566724620065
"csbol","rural","JOR","2048",0.236566724620065
"csbol","rural","JOR","2049",0.236566724620065
"csbol","rural","JOR","2050",0.236566724620065
"csbol","rural","JPN","2021",0.290300058801984
"csbol","rural","JPN","2022",0.25911554284673
"csbol","rural","JPN","2023",0.257094449057863
"csbol","rural","JPN","2024",0.255056778389738
"csbol","rural","JPN","2025",0.253002961401173
"csbol","rural","JPN","2026",0.250796226154113
"csbol","rural","JPN","2027",0.248572278701566
"csbol","rural","JPN","2028",0.246331776558361
"csbol","rural","JPN","2029",0.244075428519575
"csbol","rural","JPN","2030",0.241803997154783
"csbol","rural","JPN","2031",0.239479348904023
"csbol","rural","JPN","2032",0.237140871726188
"csbol","rural","JPN","2033",0.234789556010863
"csbol","rural","JPN","2034",0.232426461643483
"csbol","rural","JPN","2035",0.230052721354859
"csbol","rural","JPN","2036",0.227565243862003
"csbol","rural","JPN","2037",0.225068955246791
"csbol","rural","JPN","2038",0.222565422679122
"csbol","rural","JPN","2039",0.220056317868464
"csbol","rural","JPN","2040",0.21754342220689
"csbol","rural","JPN","2041",0.215189111442689
"csbol","rural","JPN","2042",0.212834791030031
"csbol","rural","JPN","2043",0.210482209673304
"csbol","rural","JPN","2044",0.208133217361724
"csbol","rural","JPN","2045",0.205789769936041
"csbol","rural","JPN","2046",0.203458299345422
"csbol","rural","JPN","2047",0.201136581235868
"csbol","rural","JPN","2048",0.198826905074637
"csbol","rural","JPN","2049",0.1965316854545
"csbol","rural","JPN","2050",0.194253467632072
"csbol","rural","KAZ","2021",0.244182358987389
"csbol","rural","KAZ","2022",0.222455624926393
"csbol","rural","KAZ","2023",0.220964183390966
"csbol","rural","KAZ","2024",0.219446745692907
"csbol","rural","KAZ","2025",0.217905627890687
"csbol","rural","KAZ","2026",0.216301394789019
"csbol","rural","KAZ","2027",0.214678510625027
"csbol","rural","KAZ","2028",0.213040977044803
"csbol","rural","KAZ","2029",0.211393415577953
"csbol","rural","KAZ","2030",0.20974113558453
"csbol","rural","KAZ","2031",0.208100224246712
"csbol","rural","KAZ","2032",0.206467437210767
"csbol","rural","KAZ","2033",0.204850474137664
"csbol","rural","KAZ","2034",0.203258041912946
"csbol","rural","KAZ","2035",0.201699959701664
"csbol","rural","KAZ","2036",0.200136837872172
"csbol","rural","KAZ","2037",0.198635992382215
"csbol","rural","KAZ","2038",0.197212869741681
"csbol","rural","KAZ","2039",0.195884807725039
"csbol","rural","KAZ","2040",0.194671233217222
"csbol","rural","KAZ","2041",0.19371367340114
"csbol","rural","KAZ","2042",0.192878439331412
"csbol","rural","KAZ","2043",0.19218372197031
"csbol","rural","KAZ","2044",0.191649537775081
"csbol","rural","KAZ","2045",0.191297892233032
"csbol","rural","KAZ","2046",0.191151982577156
"csbol","rural","KAZ","2047",0.191151982577156
"csbol","rural","KAZ","2048",0.191151982577156
"csbol","rural","KAZ","2049",0.191151982577156
"csbol","rural","KAZ","2050",0.191151982577156
"csbol","rural","KEN","2021",0.414169446438464
"csbol","rural","KEN","2022",0.380534685586589
"csbol","rural","KEN","2023",0.379001488320716
"csbol","rural","KEN","2024",0.377497914523392
"csbol","rural","KEN","2025",0.376023391828682
"csbol","rural","KEN","2026",0.374443136311989
"csbol","rural","KEN","2027",0.372896247577619
"csbol","rural","KEN","2028",0.371382021092568
"csbol","rural","KEN","2029",0.369899767199911
"csbol","rural","KEN","2030",0.368448810804691
"csbol","rural","KEN","2031",0.366878577157629
"csbol","rural","KEN","2032",0.365344998191959
"csbol","rural","KEN","2033",0.363847218260707
"csbol","rural","KEN","2034",0.362384401690658
"csbol","rural","KEN","2035",0.360955732316097
"csbol","rural","KEN","2036",0.359476518964706
"csbol","rural","KEN","2037",0.358033911691821
"csbol","rural","KEN","2038",0.356627004607173
"csbol","rural","KEN","2039",0.355254914238547
"csbol","rural","KEN","2040",0.35391677897701
"csbol","rural","KEN","2041",0.352825144841668
"csbol","rural","KEN","2042",0.351756108148803
"csbol","rural","KEN","2043",0.350709201118606
"csbol","rural","KEN","2044",0.349683965654575
"csbol","rural","KEN","2045",0.348679953143064
"csbol","rural","KEN","2046",0.347692088480908
"csbol","rural","KEN","2047",0.346724769590221
"csbol","rural","KEN","2048",0.345777569156674
"csbol","rural","KEN","2049",0.344850068753292
"csbol","rural","KEN","2050",0.343941858655612
"csbol","rural","KHM","2021",0.640652345031681
"csbol","rural","KHM","2022",0.619365072877805
"csbol","rural","KHM","2023",0.617915238260524
"csbol","rural","KHM","2024",0.616432498911288
"csbol","rural","KHM","2025",0.614916464844305
"csbol","rural","KHM","2026",0.613279233755772
"csbol","rural","KHM","2027",0.61160407576681
"csbol","rural","KHM","2028",0.609890625539138
"csbol","rural","KHM","2029",0.608138557544281
"csbol","rural","KHM","2030",0.606347590522298
"csbol","rural","KHM","2031",0.604413005734601
"csbol","rural","KHM","2032",0.602434539565125
"csbol","rural","KHM","2033",0.600412059070085
"csbol","rural","KHM","2034",0.598345514105858
"csbol","rural","KHM","2035",0.596234945859205
"csbol","rural","KHM","2036",0.593967484524075
"csbol","rural","KHM","2037",0.591651766670369
"csbol","rural","KHM","2038",0.589288238467805
"csbol","rural","KHM","2039",0.586877510000573
"csbol","rural","KHM","2040",0.584420371365841
"csbol","rural","KHM","2041",0.582248321750095
"csbol","rural","KHM","2042",0.580042751141493
"csbol","rural","KHM","2043",0.577804572394447
"csbol","rural","KHM","2044",0.57553484222957
"csbol","rural","KHM","2045",0.573234772626437
"csbol","rural","KHM","2046",0.570867200284361
"csbol","rural","KHM","2047",0.568471347619838
"csbol","rural","KHM","2048",0.566049061992134
"csbol","rural","KHM","2049",0.563602414458325
"csbol","rural","KHM","2050",0.561133716936957
"csbol","rural","KOR","2021",0.311611803014901
"csbol","rural","KOR","2022",0.286261955135558
"csbol","rural","KOR","2023",0.28484392239835
"csbol","rural","KOR","2024",0.283411877841362
"csbol","rural","KOR","2025",0.281966483435019
"csbol","rural","KOR","2026",0.280432105996729
"csbol","rural","KOR","2027",0.278884685890706
"csbol","rural","KOR","2028",0.277325243460084
"csbol","rural","KOR","2029",0.275754895158126
"csbol","rural","KOR","2030",0.274174859628155
"csbol","rural","KOR","2031",0.272473979941761
"csbol","rural","KOR","2032",0.270765294882801
"csbol","rural","KOR","2033",0.269050741996265
"csbol","rural","KOR","2034",0.267332431269751
"csbol","rural","KOR","2035",0.265612656481338
"csbol","rural","KOR","2036",0.26373900805258
"csbol","rural","KOR","2037",0.261870091583853
"csbol","rural","KOR","2038",0.260009731754502
"csbol","rural","KOR","2039",0.25816209095713
"csbol","rural","KOR","2040",0.256331692941765
"csbol","rural","KOR","2041",0.254471935936355
"csbol","rural","KOR","2042",0.252641425911547
"csbol","rural","KOR","2043",0.250846460730373
"csbol","rural","KOR","2044",0.2490938690801
"csbol","rural","KOR","2045",0.247391047852286
"csbol","rural","KOR","2046",0.245641607391626
"csbol","rural","KOR","2047",0.243968156629887
"csbol","rural","KOR","2048",0.242382070494956
"csbol","rural","KOR","2049",0.240895688721846
"csbol","rural","KOR","2050",0.23952238692001
"csbol","rural","LAO","2021",0.640652345031681
"csbol","rural","LAO","2022",0.619365072877805
"csbol","rural","LAO","2023",0.617915238260524
"csbol","rural","LAO","2024",0.616432498911288
"csbol","rural","LAO","2025",0.614916464844305
"csbol","rural","LAO","2026",0.613279233755772
"csbol","rural","LAO","2027",0.61160407576681
"csbol","rural","LAO","2028",0.609890625539138
"csbol","rural","LAO","2029",0.608138557544281
"csbol","rural","LAO","2030",0.606347590522298
"csbol","rural","LAO","2031",0.604413005734601
"csbol","rural","LAO","2032",0.602434539565125
"csbol","rural","LAO","2033",0.600412059070085
"csbol","rural","LAO","2034",0.598345514105858
"csbol","rural","LAO","2035",0.596234945859205
"csbol","rural","LAO","2036",0.593967484524075
"csbol","rural","LAO","2037",0.591651766670369
"csbol","rural","LAO","2038",0.589288238467805
"csbol","rural","LAO","2039",0.586877510000573
"csbol","rural","LAO","2040",0.584420371365841
"csbol","rural","LAO","2041",0.582248321750095
"csbol","rural","LAO","2042",0.580042751141493
"csbol","rural","LAO","2043",0.577804572394447
"csbol","rural","LAO","2044",0.57553484222957
"csbol","rural","LAO","2045",0.573234772626437
"csbol","rural","LAO","2046",0.570867200284361
"csbol","rural","LAO","2047",0.568471347619838
"csbol","rural","LAO","2048",0.566049061992134
"csbol","rural","LAO","2049",0.563602414458325
"csbol","rural","LAO","2050",0.561133716936957
"csbol","rural","LBN","2021",0.124391536018503
"csbol","rural","LBN","2022",0.108105116976823
"csbol","rural","LBN","2023",0.107005627887226
"csbol","rural","LBN","2024",0.10589849206056
"csbol","rural","LBN","2025",0.104784711600621
"csbol","rural","LBN","2026",0.103572190509544
"csbol","rural","LBN","2027",0.102354685283738
"csbol","rural","LBN","2028",0.101133866117512
"csbol","rural","LBN","2029",0.099911560141115
"csbol","rural","LBN","2030",0.0986897624408659
"csbol","rural","LBN","2031",0.0973505645157517
"csbol","rural","LBN","2032",0.096017761984596
"csbol","rural","LBN","2033",0.0946948088180792
"csbol","rural","LBN","2034",0.0933854831313607
"csbol","rural","LBN","2035",0.0920939115760305
"csbol","rural","LBN","2036",0.0907587608395608
"csbol","rural","LBN","2037",0.0894539933458631
"csbol","rural","LBN","2038",0.0881858709147608
"csbol","rural","LBN","2039",0.0869612292406757
"csbol","rural","LBN","2040",0.0857875223304788
"csbol","rural","LBN","2041",0.0848300009450721
"csbol","rural","LBN","2042",0.0839211824698017
"csbol","rural","LBN","2043",0.0830669734923888
"csbol","rural","LBN","2044",0.0822737160807
"csbol","rural","LBN","2045",0.081548215943749
"csbol","rural","LBN","2046",0.0808689417867007
"csbol","rural","LBN","2047",0.0802810166318693
"csbol","rural","LBN","2048",0.0797941207904102
"csbol","rural","LBN","2049",0.0794186544665876
"csbol","rural","LBN","2050",0.0791657858862951
"csbol","rural","LBY","2021",0.124023130191841
"csbol","rural","LBY","2022",0.102264292286232
"csbol","rural","LBY","2023",0.101018245082713
"csbol","rural","LBY","2024",0.0997754321788657
"csbol","rural","LBY","2025",0.0985377970179237
"csbol","rural","LBY","2026",0.0972069769120567
"csbol","rural","LBY","2027",0.0958875246414263
"csbol","rural","LBY","2028",0.0945825248674774
"csbol","rural","LBY","2029",0.0932953059206878
"csbol","rural","LBY","2030",0.0920294555656279
"csbol","rural","LBY","2031",0.090668349358469
"csbol","rural","LBY","2032",0.0893432180903166
"csbol","rural","LBY","2033",0.0880600490460725
"csbol","rural","LBY","2034",0.086825319447917
"csbol","rural","LBY","2035",0.0856460306740508
"csbol","rural","LBY","2036",0.0844690917885024
"csbol","rural","LBY","2037",0.0833720728490711
"csbol","rural","LBY","2038",0.0823654106435539
"csbol","rural","LBY","2039",0.0814604007737912
"csbol","rural","LBY","2040",0.0806692599945593
"csbol","rural","LBY","2041",0.0800972732334295
"csbol","rural","LBY","2042",0.079625339215893
"csbol","rural","LBY","2043",0.0792626905854455
"csbol","rural","LBY","2044",0.0790191764238736
"csbol","rural","LBY","2045",0.078905299475714
"csbol","rural","LBY","2046",0.078905299475714
"csbol","rural","LBY","2047",0.078905299475714
"csbol","rural","LBY","2048",0.078905299475714
"csbol","rural","LBY","2049",0.078905299475714
"csbol","rural","LBY","2050",0.078905299475714
"csbol","rural","LKA","2021",0.588160848356269
"csbol","rural","LKA","2022",0.553321849842108
"csbol","rural","LKA","2023",0.55099301057684
"csbol","rural","LKA","2024",0.548624010311082
"csbol","rural","LKA","2025",0.54621556406537
"csbol","rural","LKA","2026",0.543617396370052
"csbol","rural","LKA","2027",0.540976987545855
"csbol","rural","LKA","2028",0.538295768875043
"csbol","rural","LKA","2029",0.535575404152321
"csbol","rural","LKA","2030",0.532817809567571
"csbol","rural","LKA","2031",0.529848134537919
"csbol","rural","LKA","2032",0.526841868356466
"csbol","rural","LKA","2033",0.523802422184662
"csbol","rural","LKA","2034",0.520733655472803
"csbol","rural","LKA","2035",0.517639914777246
"csbol","rural","LKA","2036",0.514359754633833
"csbol","rural","LKA","2037",0.51106369042262
"csbol","rural","LKA","2038",0.507758878254258
"csbol","rural","LKA","2039",0.504453311578168
"csbol","rural","LKA","2040",0.501155894636502
"csbol","rural","LKA","2041",0.498265520569186
"csbol","rural","LKA","2042",0.495396589294752
"csbol","rural","LKA","2043",0.492557251239508
"csbol","rural","LKA","2044",0.48975640577391
"csbol","rural","LKA","2045",0.487003757072291
"csbol","rural","LKA","2046",0.484229380272397
"csbol","rural","LKA","2047",0.481529974175282
"csbol","rural","LKA","2048",0.478919253515613
"csbol","rural","LKA","2049",0.47641214335815
"csbol","rural","LKA","2050",0.474024870084996
"csbol","rural","LSO","2021",0.315714505758833
"csbol","rural","LSO","2022",0.305463744664794
"csbol","rural","LSO","2023",0.304813968185882
"csbol","rural","LSO","2024",0.304155044784896
"csbol","rural","LSO","2025",0.30348693678991
"csbol","rural","LSO","2026",0.302745530499708
"csbol","rural","LSO","2027",0.30199305858568
"csbol","rural","LSO","2028",0.301229493126309
"csbol","rural","LSO","2029",0.300454814673236
"csbol","rural","LSO","2030",0.299669012826079
"csbol","rural","LSO","2031",0.298786257277345
"csbol","rural","LSO","2032",0.297889886693621
"csbol","rural","LSO","2033",0.296979931361392
"csbol","rural","LSO","2034",0.296056439295328
"csbol","rural","LSO","2035",0.295119477477258
"csbol","rural","LSO","2036",0.294110764909375
"csbol","rural","LSO","2037",0.293087119546711
"csbol","rural","LSO","2038",0.292048701703007
"csbol","rural","LSO","2039",0.290995703168066
"csbol","rural","LSO","2040",0.289928349403117
"csbol","rural","LSO","2041",0.2890264904451
"csbol","rural","LSO","2042",0.288114980945486
"csbol","rural","LSO","2043",0.287194013153118
"csbol","rural","LSO","2044",0.28626380013507
"csbol","rural","LSO","2045",0.285324576926719
"csbol","rural","LSO","2046",0.284372004547437
"csbol","rural","LSO","2047",0.283410882319108
"csbol","rural","LSO","2048",0.282441523322996
"csbol","rural","LSO","2049",0.281464268319988
"csbol","rural","LSO","2050",0.280479487234301
"csbol","rural","MDA","2021",0.14261885041584
"csbol","rural","MDA","2022",0.123624590230184
"csbol","rural","MDA","2023",0.122311032261374
"csbol","rural","MDA","2024",0.120978838033705
"csbol","rural","MDA","2025",0.119629657828239
"csbol","rural","MDA","2026",0.118223099466123
"csbol","rural","MDA","2027",0.116802871132273
"csbol","rural","MDA","2028",0.115371668202063
"csbol","rural","MDA","2029",0.113932545233215
"csbol","rural","MDA","2030",0.112488950005447
"csbol","rural","MDA","2031",0.111068399852926
"csbol","rural","MDA","2032",0.109651407487527
"csbol","rural","MDA","2033",0.108242587131036
"csbol","rural","MDA","2034",0.106847076563603
"csbol","rural","MDA","2035",0.105470584073906
"csbol","rural","MDA","2036",0.104079542144478
"csbol","rural","MDA","2037",0.10272305316974
"csbol","rural","MDA","2038",0.101409611932293
"csbol","rural","MDA","2039",0.100148618188113
"csbol","rural","MDA","2040",0.0989504579463664
"csbol","rural","MDA","2041",0.0979323606122378
"csbol","rural","MDA","2042",0.0969840302145522
"csbol","rural","MDA","2043",0.0961155498505824
"csbol","rural","MDA","2044",0.0953379075256521
"csbol","rural","MDA","2045",0.0946630676317858
"csbol","rural","MDA","2046",0.094105519871174
"csbol","rural","MDA","2047",0.093677132299315
"csbol","rural","MDA","2048",0.0933931410419069
"csbol","rural","MDA","2049",0.0932700861492353
"csbol","rural","MDA","2050",0.0932700861492353
"csbol","rural","MDG","2021",0.318077272207762
"csbol","rural","MDG","2022",0.294832153430746
"csbol","rural","MDG","2023",0.293637505984325
"csbol","rural","MDG","2024",0.292464487157865
"csbol","rural","MDG","2025",0.291312705373747
"csbol","rural","MDG","2026",0.290075771221393
"csbol","rural","MDG","2027",0.288863330339779
"csbol","rural","MDG","2028",0.287674897723046
