"MOD","PROJ","CTY","YRS","Val"
"IIASA","SSP4","PRT","2008",10.5809605
"IIASA","SSP4","PRT","2009",10.591343
"IIASA","SSP4","PRT","2010",10.588401
"IIASA","SSP4","PRT","2011",10.564826
"IIASA","SSP4","PRT","2012",10.522086
"IIASA","SSP4","PRT","2013",10.464535
"IIASA","SSP4","PRT","2014",10.408372
"IIASA","SSP4","PRT","2015",10.3654355
"IIASA","SSP4","PRT","2016",10.332753
"IIASA","SSP4","PRT","2017",10.30753
"IIASA","SSP4","PRT","2018",10.289835
"IIASA","SSP4","PRT","2019",10.289923
"IIASA","SSP4","PRT","2020",10.298401
"IIASA","SSP4","PRT","2021",10.278979
"IIASA","SSP4","PRT","2022",10.256985
"IIASA","SSP4","PRT","2023",10.232465
"IIASA","SSP4","PRT","2024",10.20552
"IIASA","SSP4","PRT","2025",10.176376
"IIASA","SSP4","PRT","2026",10.145376
"IIASA","SSP4","PRT","2027",10.112952
"IIASA","SSP4","PRT","2028",10.07961
"IIASA","SSP4","PRT","2029",10.045897
"IIASA","SSP4","PRT","2030",10.012303
"IIASA","SSP4","PRT","2031",9.979126
"IIASA","SSP4","PRT","2032",9.946369
"IIASA","SSP4","PRT","2033",9.913731
"IIASA","SSP4","PRT","2034",9.88067
"IIASA","SSP4","PRT","2035",9.846812
"IIASA","SSP4","PRT","2036",9.812091
"IIASA","SSP4","PRT","2037",9.776713
"IIASA","SSP4","PRT","2038",9.740861
"IIASA","SSP4","PRT","2039",9.704812
"IIASA","SSP4","PRT","2040",9.668778
"IIASA","SSP4","PRT","2041",9.632797
"IIASA","SSP4","PRT","2042",9.596823
"IIASA","SSP4","PRT","2043",9.560807
"IIASA","SSP4","PRT","2044",9.524707
"IIASA","SSP4","PRT","2045",9.488466
"IIASA","SSP4","PRT","2046",9.452107
"IIASA","SSP4","PRT","2047",9.415593
"IIASA","SSP4","PRT","2048",9.378791
"IIASA","SSP4","PRT","2049",9.341508
"IIASA","SSP4","PRT","2050",9.303619
"IIASA","SSP4","PRY","2005",5.476878
"IIASA","SSP4","PRY","2006",5.534675
"IIASA","SSP4","PRY","2007",5.5901445
"IIASA","SSP4","PRY","2008",5.645148
"IIASA","SSP4","PRY","2009",5.7025745
"IIASA","SSP4","PRY","2010",5.7686125
"IIASA","SSP4","PRY","2011",5.8439385
"IIASA","SSP4","PRY","2012",5.923322
"IIASA","SSP4","PRY","2013",6.005652
"IIASA","SSP4","PRY","2014",6.090721
"IIASA","SSP4","PRY","2015",6.17795
"IIASA","SSP4","PRY","2016",6.2666155
"IIASA","SSP4","PRY","2017",6.355404
"IIASA","SSP4","PRY","2018",6.443328
"IIASA","SSP4","PRY","2019",6.5300265
"IIASA","SSP4","PRY","2020",6.573036
"IIASA","SSP4","PRY","2021",6.661915
"IIASA","SSP4","PRY","2022",6.752559
"IIASA","SSP4","PRY","2023",6.845122
"IIASA","SSP4","PRY","2024",6.939621
"IIASA","SSP4","PRY","2025",7.035846
"IIASA","SSP4","PRY","2026",7.133399
"IIASA","SSP4","PRY","2027",7.2317
"IIASA","SSP4","PRY","2028",7.330007
"IIASA","SSP4","PRY","2029",7.42748
"IIASA","SSP4","PRY","2030",7.523374
"IIASA","SSP4","PRY","2031",7.617242
"IIASA","SSP4","PRY","2032",7.70904
"IIASA","SSP4","PRY","2033",7.799325
"IIASA","SSP4","PRY","2034",7.888886
"IIASA","SSP4","PRY","2035",7.978325
"IIASA","SSP4","PRY","2036",8.06776
"IIASA","SSP4","PRY","2037",8.156803
"IIASA","SSP4","PRY","2038",8.244772
"IIASA","SSP4","PRY","2039",8.33076
"IIASA","SSP4","PRY","2040",8.414084
"IIASA","SSP4","PRY","2041",8.494483
"IIASA","SSP4","PRY","2042",8.572139
"IIASA","SSP4","PRY","2043",8.647487
"IIASA","SSP4","PRY","2044",8.721153
"IIASA","SSP4","PRY","2045",8.793601
"IIASA","SSP4","PRY","2046",8.864975
"IIASA","SSP4","PRY","2047",8.935088
"IIASA","SSP4","PRY","2048",9.003737
"IIASA","SSP4","PRY","2049",9.070521
"IIASA","SSP4","PRY","2050",9.135222
"IIASA","SSP4","PSE","2005",3.558918
"IIASA","SSP4","PSE","2006",3.65017162581547
"IIASA","SSP4","PSE","2007",3.74376507070641
"IIASA","SSP4","PSE","2008",3.83975832958545
"IIASA","SSP4","PSE","2009",3.93821293568478
"IIASA","SSP4","PSE","2010",4.039192
"IIASA","SSP4","PSE","2011",4.12909910499952
"IIASA","SSP4","PSE","2012",4.22100742398674
"IIASA","SSP4","PSE","2013",4.31496150135473
"IIASA","SSP4","PSE","2014",4.41100687299619
"IIASA","SSP4","PSE","2015",4.50919008837295
"IIASA","SSP4","PSE","2016",4.59737312322276
"IIASA","SSP4","PSE","2017",4.68728069118893
"IIASA","SSP4","PSE","2018",4.77894651774341
"IIASA","SSP4","PSE","2019",4.87240498790332
"IIASA","SSP4","PSE","2020",4.96769115912919
"IIASA","SSP4","PSE","2021",5.04990090987514
"IIASA","SSP4","PSE","2022",5.13347114034924
"IIASA","SSP4","PSE","2023",5.21842436497434
"IIASA","SSP4","PSE","2024",5.30478347076189
"IIASA","SSP4","PSE","2025",5.39257172347787
"IIASA","SSP4","PSE","2026",5.46817126283825
"IIASA","SSP4","PSE","2027",5.54483064723076
"IIASA","SSP4","PSE","2028",5.62256473483444
"IIASA","SSP4","PSE","2029",5.70138859212813
"IIASA","SSP4","PSE","2030",5.78131749681063
"IIASA","SSP4","PSE","2031",5.84681196992177
"IIASA","SSP4","PSE","2032",5.91304840643667
"IIASA","SSP4","PSE","2033",5.98003521179269
"IIASA","SSP4","PSE","2034",6.04778088664942
"IIASA","SSP4","PSE","2035",6.11629402796734
"IIASA","SSP4","PSE","2036",6.17459182912391
"IIASA","SSP4","PSE","2037",6.23344529905706
"IIASA","SSP4","PSE","2038",6.29285973415503
"IIASA","SSP4","PSE","2039",6.35284048128891
"IIASA","SSP4","PSE","2040",6.41339293829377
"IIASA","SSP4","PSE","2041",6.46645126763108
"IIASA","SSP4","PSE","2042",6.51994855125345
"IIASA","SSP4","PSE","2043",6.57388842065224
"IIASA","SSP4","PSE","2044",6.62827453736232
"IIASA","SSP4","PSE","2045",6.68311059321064
"IIASA","SSP4","PSE","2046",6.73248274384265
"IIASA","SSP4","PSE","2047",6.78221963619545
"IIASA","SSP4","PSE","2048",6.83232396483514
"IIASA","SSP4","PSE","2049",6.88279844423417
"IIASA","SSP4","PSE","2050",6.93364580891847
"IIASA","SSP4","RAP","2005",10.782219
"IIASA","SSP4","RAP","2006",11.8090535
"IIASA","SSP4","RAP","2007",13.257519
"IIASA","SSP4","RAP","2008",14.8452645
"IIASA","SSP4","RAP","2009",16.275458
"IIASA","SSP4","RAP","2010",17.23419
"IIASA","SSP4","RAP","2011",17.942148
"IIASA","SSP4","RAP","2012",18.7258105
"IIASA","SSP4","RAP","2013",19.512219
"IIASA","SSP4","RAP","2014",20.1324015
"IIASA","SSP4","RAP","2015",20.794133
"IIASA","SSP4","RAP","2016",21.445245
"IIASA","SSP4","RAP","2017",21.9036425
"IIASA","SSP4","RAP","2018",22.312583
"IIASA","SSP4","RAP","2019",22.556948
"IIASA","SSP4","RAP","2020",22.627714
"IIASA","SSP4","RAP","2021",22.974332
"IIASA","SSP4","RAP","2022",23.318476
"IIASA","SSP4","RAP","2023",23.66023
"IIASA","SSP4","RAP","2024",23.999573
"IIASA","SSP4","RAP","2025",24.336331
"IIASA","SSP4","RAP","2026",24.670089
"IIASA","SSP4","RAP","2027",25.000373
"IIASA","SSP4","RAP","2028",25.326421
"IIASA","SSP4","RAP","2029",25.647453
"IIASA","SSP4","RAP","2030",25.962881
"IIASA","SSP4","RAP","2031",26.272323
"IIASA","SSP4","RAP","2032",26.575866
"IIASA","SSP4","RAP","2033",26.874213
"IIASA","SSP4","RAP","2034",27.16833
"IIASA","SSP4","RAP","2035",27.458958
"IIASA","SSP4","RAP","2036",27.746196
"IIASA","SSP4","RAP","2037",28.029793
"IIASA","SSP4","RAP","2038",28.309723
"IIASA","SSP4","RAP","2039",28.585886
"IIASA","SSP4","RAP","2040",28.858115
"IIASA","SSP4","RAP","2041",29.126211
"IIASA","SSP4","RAP","2042",29.389967
"IIASA","SSP4","RAP","2043",29.649382
"IIASA","SSP4","RAP","2044",29.904426
"IIASA","SSP4","RAP","2045",30.15484
"IIASA","SSP4","RAP","2046",30.400525
"IIASA","SSP4","RAP","2047",30.64084
"IIASA","SSP4","RAP","2048",30.874526
"IIASA","SSP4","RAP","2049",31.100057
"IIASA","SSP4","RAP","2050",31.316132
"IIASA","SSP4","ROU","2005",21.0922635
"IIASA","SSP4","ROU","2006",20.9094015
"IIASA","SSP4","ROU","2007",20.74423
"IIASA","SSP4","ROU","2008",20.597508
"IIASA","SSP4","ROU","2009",20.466318
"IIASA","SSP4","ROU","2010",20.335211
"IIASA","SSP4","ROU","2011",20.220285
"IIASA","SSP4","ROU","2012",20.137118
"IIASA","SSP4","ROU","2013",20.066546
"IIASA","SSP4","ROU","2014",19.9958355
"IIASA","SSP4","ROU","2015",19.906079
"IIASA","SSP4","ROU","2016",19.79782
"IIASA","SSP4","ROU","2017",19.698853
"IIASA","SSP4","ROU","2018",19.606783
"IIASA","SSP4","ROU","2019",19.524211
"IIASA","SSP4","ROU","2020",19.489725
"IIASA","SSP4","ROU","2021",19.35707
"IIASA","SSP4","ROU","2022",19.226484
"IIASA","SSP4","ROU","2023",19.097702
"IIASA","SSP4","ROU","2024",18.970421
"IIASA","SSP4","ROU","2025",18.844151
"IIASA","SSP4","ROU","2026",18.718274
"IIASA","SSP4","ROU","2027",18.592031
"IIASA","SSP4","ROU","2028",18.464589
"IIASA","SSP4","ROU","2029",18.335064
"IIASA","SSP4","ROU","2030",18.202705
"IIASA","SSP4","ROU","2031",18.067109
"IIASA","SSP4","ROU","2032",17.928339
"IIASA","SSP4","ROU","2033",17.787052
"IIASA","SSP4","ROU","2034",17.644262
"IIASA","SSP4","ROU","2035",17.500744
"IIASA","SSP4","ROU","2036",17.356666
"IIASA","SSP4","ROU","2037",17.211955
"IIASA","SSP4","ROU","2038",17.066807
"IIASA","SSP4","ROU","2039",16.921425
"IIASA","SSP4","ROU","2040",16.775996
"IIASA","SSP4","ROU","2041",16.630656
"IIASA","SSP4","ROU","2042",16.485475
"IIASA","SSP4","ROU","2043",16.340446
"IIASA","SSP4","ROU","2044",16.195488
"IIASA","SSP4","ROU","2045",16.050545
"IIASA","SSP4","ROU","2046",15.905596
"IIASA","SSP4","ROU","2047",15.760646
"IIASA","SSP4","ROU","2048",15.615719
"IIASA","SSP4","ROU","2049",15.470822
"IIASA","SSP4","ROU","2050",15.325941
"IIASA","SSP4","RUS","2005",143.8000495
"IIASA","SSP4","RUS","2006",143.338669
"IIASA","SSP4","RUS","2007",143.117693
"IIASA","SSP4","RUS","2008",143.086549
"IIASA","SSP4","RUS","2009",143.163643
"IIASA","SSP4","RUS","2010",143.242599
"IIASA","SSP4","RUS","2011",143.3645425
"IIASA","SSP4","RUS","2012",143.629362
"IIASA","SSP4","RUS","2013",143.956866
"IIASA","SSP4","RUS","2014",144.28507
"IIASA","SSP4","RUS","2015",144.6683895
"IIASA","SSP4","RUS","2016",145.1091565
"IIASA","SSP4","RUS","2017",145.452536
"IIASA","SSP4","RUS","2018",145.6522925
"IIASA","SSP4","RUS","2019",145.7422865
"IIASA","SSP4","RUS","2020",145.761661
"IIASA","SSP4","RUS","2021",145.850844
"IIASA","SSP4","RUS","2022",145.813315
"IIASA","SSP4","RUS","2023",145.659907
"IIASA","SSP4","RUS","2024",145.402842
"IIASA","SSP4","RUS","2025",145.055779
"IIASA","SSP4","RUS","2026",144.633896
"IIASA","SSP4","RUS","2027",144.153762
"IIASA","SSP4","RUS","2028",143.63293
"IIASA","SSP4","RUS","2029",143.089139
"IIASA","SSP4","RUS","2030",142.538146
"IIASA","SSP4","RUS","2031",141.991302
"IIASA","SSP4","RUS","2032",141.453528
"IIASA","SSP4","RUS","2033",140.922385
"IIASA","SSP4","RUS","2034",140.39061
"IIASA","SSP4","RUS","2035",139.853569
"IIASA","SSP4","RUS","2036",139.312595
"IIASA","SSP4","RUS","2037",138.773237
"IIASA","SSP4","RUS","2038",138.239463
"IIASA","SSP4","RUS","2039",137.716145
"IIASA","SSP4","RUS","2040",137.206595
"IIASA","SSP4","RUS","2041",136.711801
"IIASA","SSP4","RUS","2042",136.23044
"IIASA","SSP4","RUS","2043",135.760558
"IIASA","SSP4","RUS","2044",135.299024
"IIASA","SSP4","RUS","2045",134.84287
"IIASA","SSP4","RUS","2046",134.391549
"IIASA","SSP4","RUS","2047",133.943669
"IIASA","SSP4","RUS","2048",133.494184
"IIASA","SSP4","RUS","2049",133.036824
"IIASA","SSP4","RUS","2050",132.566855
"IIASA","SSP4","RWA","2005",9.0262995
"IIASA","SSP4","RWA","2006",9.2700655
"IIASA","SSP4","RWA","2007",9.5231685
"IIASA","SSP4","RWA","2008",9.7819965
"IIASA","SSP4","RWA","2009",10.043737
"IIASA","SSP4","RWA","2010",10.309031
"IIASA","SSP4","RWA","2011",10.576932
"IIASA","SSP4","RWA","2012",10.840334
"IIASA","SSP4","RWA","2013",11.1013495
"IIASA","SSP4","RWA","2014",11.3684515
"IIASA","SSP4","RWA","2015",11.642959
"IIASA","SSP4","RWA","2016",11.9308995
"IIASA","SSP4","RWA","2017",12.230339
"IIASA","SSP4","RWA","2018",12.5318075
"IIASA","SSP4","RWA","2019",12.835028
"IIASA","SSP4","RWA","2020",12.987329
"IIASA","SSP4","RWA","2021",13.308436
"IIASA","SSP4","RWA","2022",13.629394
"IIASA","SSP4","RWA","2023",13.951276
"IIASA","SSP4","RWA","2024",14.274979
"IIASA","SSP4","RWA","2025",14.601254
"IIASA","SSP4","RWA","2026",14.930716
"IIASA","SSP4","RWA","2027",15.263822
"IIASA","SSP4","RWA","2028",15.600886
"IIASA","SSP4","RWA","2029",15.942098
"IIASA","SSP4","RWA","2030",16.287531
"IIASA","SSP4","RWA","2031",16.637246
"IIASA","SSP4","RWA","2032",16.99129
"IIASA","SSP4","RWA","2033",17.349691
"IIASA","SSP4","RWA","2034",17.712455
"IIASA","SSP4","RWA","2035",18.07941
"IIASA","SSP4","RWA","2036",18.450643
"IIASA","SSP4","RWA","2037",18.825671
"IIASA","SSP4","RWA","2038",19.203012
"IIASA","SSP4","RWA","2039",19.580762
"IIASA","SSP4","RWA","2040",19.957473
"IIASA","SSP4","RWA","2041",20.332464
"IIASA","SSP4","RWA","2042",20.70588
"IIASA","SSP4","RWA","2043",21.078277
"IIASA","SSP4","RWA","2044",21.450578
"IIASA","SSP4","RWA","2045",21.823435
"IIASA","SSP4","RWA","2046",22.196922
"IIASA","SSP4","RWA","2047",22.570648
"IIASA","SSP4","RWA","2048",22.944217
"IIASA","SSP4","RWA","2049",23.317098
"IIASA","SSP4","RWA","2050",23.68891
"IIASA","SSP4","SAU","2005",24.397644
"IIASA","SSP4","SAU","2006",25.3828695
"IIASA","SSP4","SAU","2007",26.400068
"IIASA","SSP4","SAU","2008",27.437353
"IIASA","SSP4","SAU","2009",28.4837965
"IIASA","SSP4","SAU","2010",29.411929
"IIASA","SSP4","SAU","2011",30.150945
"IIASA","SSP4","SAU","2012",30.8215435
"IIASA","SSP4","SAU","2013",31.4824975
"IIASA","SSP4","SAU","2014",32.125564
"IIASA","SSP4","SAU","2015",32.749848
"IIASA","SSP4","SAU","2016",33.4162695
"IIASA","SSP4","SAU","2017",34.1931215
"IIASA","SSP4","SAU","2018",35.018133
"IIASA","SSP4","SAU","2019",35.827362
"IIASA","SSP4","SAU","2020",36.229969
"IIASA","SSP4","SAU","2021",36.877781
"IIASA","SSP4","SAU","2022",37.51638
"IIASA","SSP4","SAU","2023",38.14727
"IIASA","SSP4","SAU","2024",38.771598
"IIASA","SSP4","SAU","2025",39.390246
"IIASA","SSP4","SAU","2026",40.003655
"IIASA","SSP4","SAU","2027",40.612008
"IIASA","SSP4","SAU","2028",41.215149
"IIASA","SSP4","SAU","2029",41.812681
"IIASA","SSP4","SAU","2030",42.404106
"IIASA","SSP4","SAU","2031",42.989016
"IIASA","SSP4","SAU","2032",43.567188
"IIASA","SSP4","SAU","2033",44.138733
"IIASA","SSP4","SAU","2034",44.703803
"IIASA","SSP4","SAU","2035",45.262167
"IIASA","SSP4","SAU","2036",45.81384
"IIASA","SSP4","SAU","2037",46.357609
"IIASA","SSP4","SAU","2038",46.890456
"IIASA","SSP4","SAU","2039",47.408543
"IIASA","SSP4","SAU","2040",47.908945
"IIASA","SSP4","SAU","2041",48.39052
"IIASA","SSP4","SAU","2042",48.85357
"IIASA","SSP4","SAU","2043",49.298581
"IIASA","SSP4","SAU","2044",49.726661
"IIASA","SSP4","SAU","2045",50.138748
"IIASA","SSP4","SAU","2046",50.534894
"IIASA","SSP4","SAU","2047",50.91501
"IIASA","SSP4","SAU","2048",51.279728
"IIASA","SSP4","SAU","2049",51.629839
"IIASA","SSP4","SAU","2050",51.966103
"IIASA","SSP4","SDN","2005",29.5405775
"IIASA","SSP4","SDN","2006",30.3329685
"IIASA","SSP4","SDN","2007",31.191163
"IIASA","SSP4","SDN","2008",32.065241
"IIASA","SSP4","SDN","2009",32.948155
"IIASA","SSP4","SDN","2010",33.739933
"IIASA","SSP4","SDN","2011",34.4196245
"IIASA","SSP4","SDN","2012",35.159792
"IIASA","SSP4","SDN","2013",35.9907035
"IIASA","SSP4","SDN","2014",37.0032445
"IIASA","SSP4","SDN","2015",38.171178
"IIASA","SSP4","SDN","2016",39.377169
"IIASA","SSP4","SDN","2017",40.679828
"IIASA","SSP4","SDN","2018",41.999059
"IIASA","SSP4","SDN","2019",43.232093
"IIASA","SSP4","SDN","2020",43.82806
"IIASA","SSP4","SDN","2021",44.951192
"IIASA","SSP4","SDN","2022",46.075703
"IIASA","SSP4","SDN","2023",47.196229
"IIASA","SSP4","SDN","2024",48.308327
"IIASA","SSP4","SDN","2025",49.408551
"IIASA","SSP4","SDN","2026",50.494396
"IIASA","SSP4","SDN","2027",51.564339
"IIASA","SSP4","SDN","2028",52.617684
"IIASA","SSP4","SDN","2029",53.654419
"IIASA","SSP4","SDN","2030",54.674691
"IIASA","SSP4","SDN","2031",55.678303
"IIASA","SSP4","SDN","2032",56.664206
"IIASA","SSP4","SDN","2033",57.630291
"IIASA","SSP4","SDN","2034",58.573967
"IIASA","SSP4","SDN","2035",59.493906
"IIASA","SSP4","SDN","2036",60.388638
"IIASA","SSP4","SDN","2037",61.259958
"IIASA","SSP4","SDN","2038",62.113694
"IIASA","SSP4","SDN","2039",62.957857
"IIASA","SSP4","SDN","2040",63.798159
"IIASA","SSP4","SDN","2041",64.636303
"IIASA","SSP4","SDN","2042",65.470498
"IIASA","SSP4","SDN","2043",66.298577
"IIASA","SSP4","SDN","2044",67.116928
"IIASA","SSP4","SDN","2045",67.922464
"IIASA","SSP4","SDN","2046",68.714505
"IIASA","SSP4","SDN","2047",69.492673
"IIASA","SSP4","SDN","2048",70.254486
"IIASA","SSP4","SDN","2049",70.997015
"IIASA","SSP4","SDN","2050",71.717813
"IIASA","SSP4","SEN","2005",10.974057
"IIASA","SSP4","SEN","2006",11.2633865
"IIASA","SSP4","SEN","2007",11.563869
"IIASA","SSP4","SEN","2008",11.872929
"IIASA","SSP4","SEN","2009",12.1950285
"IIASA","SSP4","SEN","2010",12.5301215
"IIASA","SSP4","SEN","2011",12.87588
"IIASA","SSP4","SEN","2012",13.231833
"IIASA","SSP4","SEN","2013",13.5955655
"IIASA","SSP4","SEN","2014",13.9703075
"IIASA","SSP4","SEN","2015",14.3561805
"IIASA","SSP4","SEN","2016",14.7513565
"IIASA","SSP4","SEN","2017",15.157793
"IIASA","SSP4","SEN","2018",15.574909
"IIASA","SSP4","SEN","2019",16.0007815
"IIASA","SSP4","SEN","2020",16.215468
"IIASA","SSP4","SEN","2021",16.653576
"IIASA","SSP4","SEN","2022",17.100632
"IIASA","SSP4","SEN","2023",17.557584
"IIASA","SSP4","SEN","2024",18.025128
"IIASA","SSP4","SEN","2025",18.503787
"IIASA","SSP4","SEN","2026",18.993861
"IIASA","SSP4","SEN","2027",19.49544
"IIASA","SSP4","SEN","2028",20.008403
"IIASA","SSP4","SEN","2029",20.532511
"IIASA","SSP4","SEN","2030",21.067434
"IIASA","SSP4","SEN","2031",21.612942
"IIASA","SSP4","SEN","2032",22.168941
"IIASA","SSP4","SEN","2033",22.735541
"IIASA","SSP4","SEN","2034",23.312971
"IIASA","SSP4","SEN","2035",23.901143
"IIASA","SSP4","SEN","2036",24.499909
"IIASA","SSP4","SEN","2037",25.108522
"IIASA","SSP4","SEN","2038",25.725508
"IIASA","SSP4","SEN","2039",26.349028
"IIASA","SSP4","SEN","2040",26.977563
"IIASA","SSP4","SEN","2041",27.610299
"IIASA","SSP4","SEN","2042",28.24697
"IIASA","SSP4","SEN","2043",28.887175
"IIASA","SSP4","SEN","2044",29.530717
"IIASA","SSP4","SEN","2045",30.177356
"IIASA","SSP4","SEN","2046",30.826783
"IIASA","SSP4","SEN","2047",31.478479
"IIASA","SSP4","SEN","2048",32.131751
"IIASA","SSP4","SEN","2049",32.785772
"IIASA","SSP4","SEN","2050",33.439992
"IIASA","SSP4","SLB","2005",0.482486
"IIASA","SSP4","SLB","2006",0.4934295
"IIASA","SSP4","SLB","2007",0.504619
"IIASA","SSP4","SLB","2008",0.516001
"IIASA","SSP4","SLB","2009",0.5278335
"IIASA","SSP4","SLB","2010",0.5403935
"IIASA","SSP4","SLB","2011",0.553721
"IIASA","SSP4","SLB","2012",0.5677625
"IIASA","SSP4","SLB","2013",0.582365
"IIASA","SSP4","SLB","2014",0.5973755
"IIASA","SSP4","SLB","2015",0.61266
"IIASA","SSP4","SLB","2016",0.628102
"IIASA","SSP4","SLB","2017",0.643634
"IIASA","SSP4","SLB","2018",0.659249
"IIASA","SSP4","SLB","2019",0.674993
"IIASA","SSP4","SLB","2020",0.682897
"IIASA","SSP4","SLB","2021",0.700537
"IIASA","SSP4","SLB","2022",0.718362
"IIASA","SSP4","SLB","2023",0.73642
"IIASA","SSP4","SLB","2024",0.754777
"IIASA","SSP4","SLB","2025",0.773447
"IIASA","SSP4","SLB","2026",0.792458
"IIASA","SSP4","SLB","2027",0.811795
"IIASA","SSP4","SLB","2028",0.831448
"IIASA","SSP4","SLB","2029",0.851372
"IIASA","SSP4","SLB","2030",0.871552
"IIASA","SSP4","SLB","2031",0.891965
"IIASA","SSP4","SLB","2032",0.912604
"IIASA","SSP4","SLB","2033",0.933539
"IIASA","SSP4","SLB","2034",0.954772
"IIASA","SSP4","SLB","2035",0.976363
"IIASA","SSP4","SLB","2036",0.998304
"IIASA","SSP4","SLB","2037",1.020569
"IIASA","SSP4","SLB","2038",1.043059
"IIASA","SSP4","SLB","2039",1.065646
"IIASA","SSP4","SLB","2040",1.088241
"IIASA","SSP4","SLB","2041",1.110808
"IIASA","SSP4","SLB","2042",1.133341
"IIASA","SSP4","SLB","2043",1.155871
"IIASA","SSP4","SLB","2044",1.178423
"IIASA","SSP4","SLB","2045",1.200994
"IIASA","SSP4","SLB","2046",1.223593
"IIASA","SSP4","SLB","2047",1.246204
"IIASA","SSP4","SLB","2048",1.268822
"IIASA","SSP4","SLB","2049",1.291468
"IIASA","SSP4","SLB","2050",1.314115
"IIASA","SSP4","SLE","2005",5.683334
"IIASA","SSP4","SLE","2006",5.809774
"IIASA","SSP4","SLE","2007",5.9391635
"IIASA","SSP4","SLE","2008",6.0908605
"IIASA","SSP4","SLE","2009",6.2598425
"IIASA","SSP4","SLE","2010",6.436698
"IIASA","SSP4","SLE","2011",6.6123845
"IIASA","SSP4","SLE","2012",6.7885875
"IIASA","SSP4","SLE","2013",6.9648585
"IIASA","SSP4","SLE","2014",7.140688
"IIASA","SSP4","SLE","2015",7.314773
"IIASA","SSP4","SLE","2016",7.493913
"IIASA","SSP4","SLE","2017",7.6775655
"IIASA","SSP4","SLE","2018",7.861281
"IIASA","SSP4","SLE","2019",8.0468285
"IIASA","SSP4","SLE","2020",8.140207
"IIASA","SSP4","SLE","2021",8.333822
"IIASA","SSP4","SLE","2022",8.52926
"IIASA","SSP4","SLE","2023",8.72692
"IIASA","SSP4","SLE","2024",8.927115
"IIASA","SSP4","SLE","2025",9.129959
"IIASA","SSP4","SLE","2026",9.33543
"IIASA","SSP4","SLE","2027",9.543345
"IIASA","SSP4","SLE","2028",9.753374
"IIASA","SSP4","SLE","2029",9.965097
"IIASA","SSP4","SLE","2030",10.178116
"IIASA","SSP4","SLE","2031",10.392139
"IIASA","SSP4","SLE","2032",10.607109
"IIASA","SSP4","SLE","2033",10.823218
"IIASA","SSP4","SLE","2034",11.040821
"IIASA","SSP4","SLE","2035",11.260044
"IIASA","SSP4","SLE","2036",11.480967
"IIASA","SSP4","SLE","2037",11.70312
"IIASA","SSP4","SLE","2038",11.925477
"IIASA","SSP4","SLE","2039",12.146659
"IIASA","SSP4","SLE","2040",12.365682
"IIASA","SSP4","SLE","2041",12.582083
"IIASA","SSP4","SLE","2042",12.796029
"IIASA","SSP4","SLE","2043",13.007957
"IIASA","SSP4","SLE","2044",13.218543
"IIASA","SSP4","SLE","2045",13.428312
"IIASA","SSP4","SLE","2046",13.637264
"IIASA","SSP4","SLE","2047",13.845158
"IIASA","SSP4","SLE","2048",14.051991
"IIASA","SSP4","SLE","2049",14.257725
"IIASA","SSP4","SLE","2050",14.462277
"IIASA","SSP4","SLV","2005",6.037817
"IIASA","SSP4","SLV","2006",6.034436
"IIASA","SSP4","SLV","2007",6.044131
"IIASA","SSP4","SLV","2008",6.068099
"IIASA","SSP4","SLV","2009",6.0911875
"IIASA","SSP4","SLV","2010",6.1140345
"IIASA","SSP4","SLV","2011",6.1373485
"IIASA","SSP4","SLV","2012",6.161289
"IIASA","SSP4","SLV","2013",6.1856425
"IIASA","SSP4","SLV","2014",6.2095265
"IIASA","SSP4","SLV","2015",6.231066
"IIASA","SSP4","SLV","2016",6.25051
"IIASA","SSP4","SLV","2017",6.2666545
"IIASA","SSP4","SLV","2018",6.2763425
"IIASA","SSP4","SLV","2019",6.280217
"IIASA","SSP4","SLV","2020",6.280916
"IIASA","SSP4","SLV","2021",6.301444
"IIASA","SSP4","SLV","2022",6.323429
"IIASA","SSP4","SLV","2023",6.34666
"IIASA","SSP4","SLV","2024",6.370902
"IIASA","SSP4","SLV","2025",6.395872
"IIASA","SSP4","SLV","2026",6.421222
"IIASA","SSP4","SLV","2027",6.44659
"IIASA","SSP4","SLV","2028",6.471549
"IIASA","SSP4","SLV","2029",6.495686
"IIASA","SSP4","SLV","2030",6.518632
"IIASA","SSP4","SLV","2031",6.54012
"IIASA","SSP4","SLV","2032",6.560082
"IIASA","SSP4","SLV","2033",6.578613
"IIASA","SSP4","SLV","2034",6.595952
"IIASA","SSP4","SLV","2035",6.612272
"IIASA","SSP4","SLV","2036",6.627558
"IIASA","SSP4","SLV","2037",6.641701
"IIASA","SSP4","SLV","2038",6.654582
"IIASA","SSP4","SLV","2039",6.666026
"IIASA","SSP4","SLV","2040",6.675941
"IIASA","SSP4","SLV","2041",6.684296
"IIASA","SSP4","SLV","2042",6.691165
"IIASA","SSP4","SLV","2043",6.696679
"IIASA","SSP4","SLV","2044",6.701039
"IIASA","SSP4","SLV","2045",6.704396
"IIASA","SSP4","SLV","2046",6.706809
"IIASA","SSP4","SLV","2047",6.70829
"IIASA","SSP4","SLV","2048",6.708941
"IIASA","SSP4","SLV","2049",6.708803
"IIASA","SSP4","SLV","2050",6.707961
"IIASA","SSP4","SOM","2005",10.467292
"IIASA","SSP4","SOM","2006",10.784973
"IIASA","SSP4","SOM","2007",11.118092
