"C","CC","CTY","Val"
"cswpt","csnfl","UKP",-0.0321649477240939
"cswpt","csnfl","USA",0.020504854368932
"cswpt","csnfl","VNM",-0.0321093749999999
"cswpt","csnfl","ZAF",-0.00835443037974684
"cswpt","ctols","AFG",-0.00189914163090129
"cswpt","ctols","ALB",-0.00159090909090909
"cswpt","ctols","BOL",-0.00280339805825243
"cswpt","ctols","CHM",-0.00280339805825243
"cswpt","ctols","COD",-0.00854651162790698
"cswpt","ctols","CRB",-0.00208860759493671
"cswpt","ctols","CUB",-0.00280339805825243
"cswpt","ctols","DEU",-0.00208860759493671
"cswpt","ctols","DOM",-0.00280339805825243
"cswpt","ctols","FJI",-0.00208860759493671
"cswpt","ctols","GRC",-0.00159090909090909
"cswpt","ctols","HTI",-0.00280339805825243
"cswpt","ctols","IDN",-0.00208860759493671
"cswpt","ctols","IRL",-0.00804123693102349
"cswpt","ctols","ISR",-0.00206896551724138
"cswpt","ctols","ITP",-0.00208860759493671
"cswpt","ctols","JPN",-0.00208860759493671
"cswpt","ctols","KHM",-0.000958466453674122
"cswpt","ctols","LAO",-0.000958466453674122
"cswpt","ctols","LKA",-0.001
"cswpt","ctols","MDG",-0.00208860759493671
"cswpt","ctols","OIO",-0.00208860759493671
"cswpt","ctols","OPO",-0.00208860759493671
"cswpt","ctols","PHL",-0.00208860759493671
"cswpt","ctols","PRT",-0.00208860759493671
"cswpt","ctols","PRY",-0.00280339805825243
"cswpt","ctols","SLB",-0.00208860759493671
"cswpt","ctols","SLV",-0.00280339805825243
"cswpt","ctols","SPP",-0.00208860759493671
"cswpt","ctols","VNM",-0.00802734374999998
"cswpt","ctols","VUT",-0.00208860759493671
"cyams","cbarl","AFG",-0.0189914163090129
"cyams","cbarl","ALB",-0.00954545454545455
"cyams","cbarl","ARG",-0.0170192307692308
"cyams","cbarl","ARM",-0.0280339805825243
"cyams","cbarl","AUS",-0.0189914163090129
"cyams","cbarl","AUT",-0.0189914163090129
"cyams","cbarl","AZE",-0.0280339805825243
"cyams","cbarl","BGD",-0.0170192307692308
"cyams","cbarl","BGR",-0.0280339805825243
"cyams","cbarl","BLR",-0.0189914163090129
"cyams","cbarl","BLT",-0.0189914163090129
"cyams","cbarl","BLX",-0.0417209302325582
"cyams","cbarl","BOL",-0.0280339805825243
"cyams","cbarl","BRA",-0.106754964987676
"cyams","cbarl","CAN",-0.0222115384615385
"cyams","cbarl","CHL",-0.0280339805825243
"cyams","cbarl","CHM",-0.0280339805825243
"cyams","cbarl","CHP",-0.0189914163090129
"cyams","cbarl","COG",-0.0235991379310345
"cyams","cbarl","COL",-0.0280339805825243
"cyams","cbarl","CRB",-0.0208860759493671
"cyams","cbarl","CYP",-0.121875
"cyams","cbarl","CZE",-0.0280339805825243
"cyams","cbarl","DEU",-0.0208860759493671
"cyams","cbarl","DNK",-0.0208860759493671
"cyams","cbarl","DZA",-0.0170192307692308
"cyams","cbarl","EGY",-0.105
"cyams","cbarl","ERI",-0.105
"cyams","cbarl","ETH",-0.105
"cyams","cbarl","FNP",-0.0208860759493671
"cyams","cbarl","FRP",-0.17093023255814
"cyams","cbarl","GEO",-0.0280339805825243
"cyams","cbarl","GRC",-0.00954545454545455
"cyams","cbarl","HRV",-0.00954545454545455
"cyams","cbarl","HUN",-0.0280339805825243
"cyams","cbarl","IND",-0.0178378378378378
"cyams","cbarl","IRL",-0.16618556270507
"cyams","cbarl","IRN",-0.0178378378378378
"cyams","cbarl","IRQ",-0.0178378378378378
"cyams","cbarl","ISL",-0.0208860759493671
"cyams","cbarl","ISR",-0.0208860759493671
"cyams","cbarl","ITP",-0.0208860759493671
"cyams","cbarl","JOR",-0.0178378378378378
"cyams","cbarl","JPN",-0.0208860759493671
"cyams","cbarl","KAZ",-0.0208860759493671
"cyams","cbarl","KGZ",-0.0208860759493671
"cyams","cbarl","KOR",-0.238392857142857
"cyams","cbarl","LBN",-0.0178378378378378
"cyams","cbarl","LBY",-0.0178378378378378
"cyams","cbarl","MDA",-0.0280339805825243
"cyams","cbarl","MEX",-0.0178378378378378
"cyams","cbarl","MMR",-0.0178378378378378
"cyams","cbarl","MNG",-0.0208860759493671
"cyams","cbarl","MOR",-0.0208860759493671
"cyams","cbarl","NGA",-0.0184357541899441
"cyams","cbarl","NLD",-0.0208860759493671
"cyams","cbarl","NOR",-0.0208860759493671
"cyams","cbarl","NPL",-0.0178378378378378
"cyams","cbarl","NZL",-0.0208860759493671
"cyams","cbarl","OBN",-0.00954545454545455
"cyams","cbarl","OPO",-0.0208860759493671
"cyams","cbarl","PAK",-0.0178378378378378
"cyams","cbarl","PER",-0.0178378378378378
"cyams","cbarl","PHL",-0.0178378378378378
"cyams","cbarl","POL",-0.0208860759493671
"cyams","cbarl","PRK",-0.0208860759493671
"cyams","cbarl","PRT",-0.0208860759493671
"cyams","cbarl","PSE",-0.0178378378378378
"cyams","cbarl","RAP",-0.0208860759493671
"cyams","cbarl","ROU",-0.0280339805825243
"cyams","cbarl","RUS",-0.0208860759493671
"cyams","cbarl","SAU",-0.0208860759493671
"cyams","cbarl","SPP",-0.0208860759493671
"cyams","cbarl","SVK",-0.0280339805825243
"cyams","cbarl","SVN",-0.00954545454545455
"cyams","cbarl","SWE",-0.0208860759493671
"cyams","cbarl","TKM",0.435
"cyams","cbarl","TUN",-0.105
"cyams","cbarl","TUR",0.435
"cyams","cbarl","UKP",-0.16618556270507
"cyams","cbarl","UKR",0.155357142857143
"cyams","cbarl","USA",0.20504854368932
"cyams","cbarl","UZB",-0.169368131868132
"cyams","cbarl","VNM",-0.169368131868132
"cyams","cbarl","ZAF",-0.0208860759493671
"cyams","cmaiz","AFG",-0.0379828326180258
"cyams","cmaiz","AGO",-0.0340384615384616
"cyams","cmaiz","ALB",-0.00954545454545455
"cyams","cmaiz","ARG",-0.0340384615384616
"cyams","cmaiz","ARM",-0.0280339805825243
"cyams","cmaiz","AUS",-0.0379828326180258
"cyams","cmaiz","AUT",-0.0379828326180258
"cyams","cmaiz","AZE",-0.0280339805825243
"cyams","cmaiz","BDI",-0.0222115384615385
"cyams","cmaiz","BEN",-0.0340384615384616
"cyams","cmaiz","BFA",-0.106754964987676
"cyams","cmaiz","BGD",-0.0340384615384616
"cyams","cmaiz","BGR",-0.0280339805825243
"cyams","cmaiz","BLR",-0.0379828326180258
"cyams","cmaiz","BLT",-0.0379828326180258
"cyams","cmaiz","BLX",-0.104302325581395
"cyams","cmaiz","BLZ",-0.0280339805825243
"cyams","cmaiz","BOL",-0.0280339805825243
"cyams","cmaiz","BRA",-0.106754964987676
"cyams","cmaiz","BWA",-0.106754964987676
"cyams","cmaiz","CAF",-0.0222115384615385
"cyams","cmaiz","CAN",-0.0222115384615385
"cyams","cmaiz","CHL",-0.0280339805825243
"cyams","cmaiz","CHM",-0.0280339805825243
"cyams","cmaiz","CHP",-0.0379828326180258
"cyams","cmaiz","CIV",-0.0356756756756757
"cyams","cmaiz","CMR",-0.0222115384615385
"cyams","cmaiz","COD",-0.105
"cyams","cmaiz","COG",-0.0377586206896552
"cyams","cmaiz","COL",-0.0280339805825243
"cyams","cmaiz","CRB",-0.0417721518987342
"cyams","cmaiz","CRI",-0.0280339805825243
"cyams","cmaiz","CUB",-0.0280339805825243
"cyams","cmaiz","CYP",-0.1584375
"cyams","cmaiz","CZE",-0.0280339805825243
"cyams","cmaiz","DEU",-0.0417721518987342
"cyams","cmaiz","DJI",-0.105
"cyams","cmaiz","DNK",-0.0417721518987342
"cyams","cmaiz","DOM",-0.0280339805825243
"cyams","cmaiz","DZA",-0.0340384615384616
"cyams","cmaiz","ECU",-0.17093023255814
"cyams","cmaiz","EGY",-0.105
"cyams","cmaiz","ERI",-0.105
"cyams","cmaiz","ETH",-0.105
"cyams","cmaiz","FJI",-0.0417721518987342
"cyams","cmaiz","FNP",-0.0417721518987342
"cyams","cmaiz","FRP",-0.17093023255814
"cyams","cmaiz","GAB",-0.105
"cyams","cmaiz","GEO",-0.0280339805825243
"cyams","cmaiz","GHA",-0.0356756756756757
"cyams","cmaiz","GIN",-0.0356756756756757
"cyams","cmaiz","GNB",-0.0356756756756757
"cyams","cmaiz","GRC",-0.00954545454545455
"cyams","cmaiz","GSA",-0.0356756756756757
"cyams","cmaiz","GTM",-0.0280339805825243
"cyams","cmaiz","HND",-0.0280339805825243
"cyams","cmaiz","HRV",-0.00954545454545455
"cyams","cmaiz","HTI",-0.0280339805825243
"cyams","cmaiz","HUN",-0.0280339805825243
"cyams","cmaiz","IDN",-0.0356756756756757
"cyams","cmaiz","IND",-0.0356756756756757
"cyams","cmaiz","IRL",-0.16618556270507
"cyams","cmaiz","IRN",-0.0356756756756757
"cyams","cmaiz","IRQ",-0.0356756756756757
"cyams","cmaiz","ISL",-0.0417721518987342
"cyams","cmaiz","ISR",-0.0417721518987342
"cyams","cmaiz","ITP",-0.0417721518987342
"cyams","cmaiz","JAM",-0.0417721518987342
"cyams","cmaiz","JOR",-0.0356756756756757
"cyams","cmaiz","JPN",-0.0417721518987342
"cyams","cmaiz","KAZ",-0.0417721518987342
"cyams","cmaiz","KEN",-0.0356756756756757
"cyams","cmaiz","KGZ",-0.0417721518987342
"cyams","cmaiz","LBN",-0.0356756756756757
"cyams","cmaiz","LBR",-0.0356756756756757
"cyams","cmaiz","LBY",-0.0356756756756757
"cyams","cmaiz","LSO",-0.0356756756756757
"cyams","cmaiz","MDA",-0.0280339805825243
"cyams","cmaiz","MDG",-0.0417721518987342
"cyams","cmaiz","MEX",-0.0356756756756757
"cyams","cmaiz","MLI",-0.0356756756756757
"cyams","cmaiz","MMR",-0.0356756756756757
"cyams","cmaiz","MNG",-0.0417721518987342
"cyams","cmaiz","MOR",-0.0417721518987342
"cyams","cmaiz","MOZ",-0.0356756756756757
"cyams","cmaiz","MRT",-0.0356756756756757
"cyams","cmaiz","MWI",-0.0417721518987342
"cyams","cmaiz","MYS",-0.0417721518987342
"cyams","cmaiz","NAM",-0.0356756756756757
"cyams","cmaiz","NER",-0.0356756756756757
"cyams","cmaiz","NGA",-0.0368715083798883
"cyams","cmaiz","NIC",-0.0280339805825243
"cyams","cmaiz","NLD",-0.0417721518987342
"cyams","cmaiz","NOR",-0.0417721518987342
"cyams","cmaiz","NPL",-0.0356756756756757
"cyams","cmaiz","NZL",-0.0417721518987342
"cyams","cmaiz","OAO",-0.0417721518987342
"cyams","cmaiz","OBN",-0.00954545454545455
"cyams","cmaiz","OIO",-0.0417721518987342
"cyams","cmaiz","OPO",-0.0417721518987342
"cyams","cmaiz","PAK",-0.0356756756756757
"cyams","cmaiz","PAN",-0.0280339805825243
"cyams","cmaiz","PER",-0.0356756756756757
"cyams","cmaiz","PHL",-0.0356756756756757
"cyams","cmaiz","PNG",-0.0195
"cyams","cmaiz","POL",-0.0417721518987342
"cyams","cmaiz","PRK",-0.0417721518987342
"cyams","cmaiz","PRT",-0.0417721518987342
"cyams","cmaiz","PRY",-0.0280339805825243
"cyams","cmaiz","RAP",-0.0417721518987342
"cyams","cmaiz","ROU",-0.0280339805825243
"cyams","cmaiz","RUS",-0.0417721518987342
"cyams","cmaiz","RWA",-0.0356756756756757
"cyams","cmaiz","SAU",-0.0417721518987342
"cyams","cmaiz","SEN",-0.0356756756756757
"cyams","cmaiz","SLE",-0.0356756756756757
"cyams","cmaiz","SLV",-0.0280339805825243
"cyams","cmaiz","SOM",-0.0356756756756757
"cyams","cmaiz","SPP",-0.0417721518987342
"cyams","cmaiz","SVK",-0.0280339805825243
"cyams","cmaiz","SVN",-0.00954545454545455
"cyams","cmaiz","SWE",-0.0417721518987342
"cyams","cmaiz","TCD",-0.0222115384615385
"cyams","cmaiz","TGO",-0.480000000000001
"cyams","cmaiz","THA",0.159705882352941
"cyams","cmaiz","TLS",-0.0195
"cyams","cmaiz","TUN",-0.105
"cyams","cmaiz","TZA",1.3275
"cyams","cmaiz","UKP",-0.16618556270507
"cyams","cmaiz","URY",0.991304347826087
"cyams","cmaiz","USA",0.20504854368932
"cyams","cmaiz","UZB",-0.282280219780219
"cyams","cmaiz","VEN",-0.0356756756756757
"cyams","cmaiz","VNM",-0.282280219780219
"cyams","cmaiz","VUT",-0.0417721518987342
"cyams","cmaiz","YEM",-0.0417721518987342
"cyams","cmaiz","ZAF",-0.0417721518987342
"cyams","cmill","AGO",-0.0170192307692308
"cyams","cmill","ARG",-0.0170192307692308
"cyams","cmill","AUS",-0.0189914163090129
"cyams","cmill","AUT",-0.0189914163090129
"cyams","cmill","AZE",-0.0280339805825243
"cyams","cmill","BEN",-0.0170192307692308
"cyams","cmill","BFA",-0.106754964987676
"cyams","cmill","BGR",-0.0280339805825243
"cyams","cmill","BLR",-0.0189914163090129
"cyams","cmill","BLX",-0.0417209302325582
"cyams","cmill","BRA",-0.106754964987676
"cyams","cmill","CAN",-0.0222115384615385
"cyams","cmill","CHL",-0.0280339805825243
"cyams","cmill","CHM",-0.0280339805825243
"cyams","cmill","CHP",-0.0189914163090129
"cyams","cmill","CMR",-0.0222115384615385
"cyams","cmill","COD",-0.105
"cyams","cmill","COG",-0.0235991379310345
"cyams","cmill","COL",-0.0280339805825243
"cyams","cmill","CZE",-0.0280339805825243
"cyams","cmill","DEU",-0.0208860759493671
"cyams","cmill","DZA",-0.0170192307692308
"cyams","cmill","ETH",-0.105
"cyams","cmill","GHA",-0.0178378378378378
"cyams","cmill","GIN",-0.0178378378378378
"cyams","cmill","GNB",-0.0178378378378378
"cyams","cmill","GRC",-0.00954545454545455
"cyams","cmill","GTM",-0.0280339805825243
"cyams","cmill","HUN",-0.0280339805825243
"cyams","cmill","IDN",-0.0178378378378378
"cyams","cmill","IND",-0.0178378378378378
"cyams","cmill","IRN",-0.0178378378378378
"cyams","cmill","IRQ",-0.0178378378378378
"cyams","cmill","ISR",-0.0208860759493671
"cyams","cmill","ITP",-0.0208860759493671
"cyams","cmill","JOR",-0.0178378378378378
"cyams","cmill","JPN",-0.0208860759493671
"cyams","cmill","KAZ",-0.0208860759493671
"cyams","cmill","KEN",-0.0178378378378378
"cyams","cmill","KOR",-0.238392857142857
"cyams","cmill","LBY",-0.0178378378378378
"cyams","cmill","MEX",-0.0178378378378378
"cyams","cmill","MLI",-0.0178378378378378
"cyams","cmill","MMR",-0.0178378378378378
"cyams","cmill","MNG",-0.0208860759493671
"cyams","cmill","MOR",-0.0208860759493671
"cyams","cmill","MWI",-0.0208860759493671
"cyams","cmill","MYS",-0.0208860759493671
"cyams","cmill","NAM",-0.0178378378378378
"cyams","cmill","NER",-0.0178378378378378
"cyams","cmill","NGA",-0.0184357541899441
"cyams","cmill","NLD",-0.0208860759493671
"cyams","cmill","NZL",-0.0208860759493671
"cyams","cmill","OBN",-0.00954545454545455
"cyams","cmill","PAK",-0.0178378378378378
"cyams","cmill","PHL",-0.0178378378378378
"cyams","cmill","POL",-0.0208860759493671
"cyams","cmill","PRT",-0.0208860759493671
"cyams","cmill","RAP",-0.0208860759493671
"cyams","cmill","RUS",-0.0208860759493671
"cyams","cmill","SEN",-0.0178378378378378
"cyams","cmill","SLE",-0.0178378378378378
"cyams","cmill","SPP",-0.0208860759493671
"cyams","cmill","THA",0.159705882352941
"cyams","cmill","TUN",-0.105
"cyams","cmill","TUR",0.435
"cyams","cmill","TZA",1.3275
"cyams","cmill","UGA",0.435
"cyams","cmill","UKP",-0.16618556270507
"cyams","cmill","UKR",0.155357142857143
"cyams","cmill","USA",0.20504854368932
"cyams","cmill","UZB",-0.169368131868132
"cyams","cmill","VNM",-0.169368131868132
"cyams","cmill","ZAF",-0.0208860759493671
"cyams","crice","AFG",-0.00759656652360515
"cyams","crice","AUT",-0.00759656652360515
"cyams","crice","BGR",-0.0112135922330097
"cyams","crice","BLT",-0.00759656652360515
"cyams","crice","BLX",-0.0104302325581395
"cyams","crice","BOL",-0.0112135922330097
"cyams","crice","CHL",-0.0112135922330097
"cyams","crice","CHM",-0.0112135922330097
"cyams","crice","CHP",-0.00759656652360515
"cyams","crice","COL",-0.0112135922330097
"cyams","crice","CRB",-0.00835443037974684
"cyams","crice","CRI",-0.0112135922330097
"cyams","crice","CUB",-0.0112135922330097
"cyams","crice","CZE",-0.0112135922330097
"cyams","crice","DEU",-0.00835443037974684
"cyams","crice","DNK",-0.00835443037974684
"cyams","crice","DOM",-0.0112135922330097
"cyams","crice","ECU",-0.0341860465116279
"cyams","crice","FJI",-0.00835443037974684
"cyams","crice","FRP",-0.0341860465116279
"cyams","crice","GEO",-0.0112135922330097
"cyams","crice","GRC",-0.00636363636363637
"cyams","crice","GTM",-0.0112135922330097
"cyams","crice","HND",-0.0112135922330097
"cyams","crice","HTI",-0.0112135922330097
"cyams","crice","HUN",-0.0112135922330097
"cyams","crice","IRL",-0.0321649477240939
"cyams","crice","ITP",-0.00835443037974684
"cyams","crice","JAM",-0.00835443037974684
"cyams","crice","JPN",-0.00835443037974684
"cyams","crice","KAZ",-0.00835443037974684
"cyams","crice","KGZ",-0.00835443037974684
"cyams","crice","KOR",-0.0476785714285715
"cyams","crice","MDG",-0.00835443037974684
"cyams","crice","MOR",-0.00835443037974684
"cyams","crice","MWI",-0.00835443037974684
"cyams","crice","NLD",-0.00835443037974684
"cyams","crice","NOR",-0.00835443037974684
"cyams","crice","OBN",-0.00636363636363637
"cyams","crice","OIO",-0.00835443037974684
"cyams","crice","OPO",-0.00835443037974684
"cyams","crice","PAN",-0.0112135922330097
"cyams","crice","POL",-0.00835443037974684
"cyams","crice","PRT",-0.00835443037974684
"cyams","crice","RAP",-0.00835443037974684
"cyams","crice","RUS",-0.00835443037974684
"cyams","crice","SAU",-0.00835443037974684
"cyams","crice","SLB",-0.00835443037974684
"cyams","crice","SLV",-0.0112135922330097
"cyams","crice","SPP",-0.00835443037974684
"cyams","crice","SVK",-0.0112135922330097
"cyams","crice","SVN",-0.00636363636363637
"cyams","crice","SWE",-0.00835443037974684
"cyams","crice","UKP",-0.0321649477240939
"cyams","crice","UKR",0.0310714285714286
"cyams","crice","USA",0.020504854368932
"cyams","crice","YEM",-0.00835443037974684
"cyams","csorg","AFG",-0.0189914163090129
"cyams","csorg","AGO",-0.0170192307692308
"cyams","csorg","ARG",-0.0170192307692308
"cyams","csorg","AUS",-0.0189914163090129
"cyams","csorg","AUT",-0.0189914163090129
"cyams","csorg","BEN",-0.0170192307692308
"cyams","csorg","BFA",-0.106754964987676
"cyams","csorg","BGD",-0.0170192307692308
"cyams","csorg","BGR",-0.0280339805825243
"cyams","csorg","BLX",-0.0417209302325582
"cyams","csorg","BLZ",-0.0280339805825243
"cyams","csorg","BOL",-0.0280339805825243
"cyams","csorg","BRA",-0.106754964987676
"cyams","csorg","CAF",-0.0222115384615385
"cyams","csorg","CAN",-0.0222115384615385
"cyams","csorg","CHL",-0.0280339805825243
"cyams","csorg","CHM",-0.0280339805825243
"cyams","csorg","CMR",-0.0222115384615385
"cyams","csorg","COL",-0.0280339805825243
"cyams","csorg","CUB",-0.0280339805825243
"cyams","csorg","DEU",-0.0208860759493671
"cyams","csorg","DNK",-0.0208860759493671
"cyams","csorg","ECU",-0.17093023255814
"cyams","csorg","EGY",-0.105
"cyams","csorg","ETH",-0.105
"cyams","csorg","FRP",-0.17093023255814
"cyams","csorg","GIN",-0.0178378378378378
"cyams","csorg","GRC",-0.00954545454545455
"cyams","csorg","GTM",-0.0280339805825243
"cyams","csorg","HND",-0.0280339805825243
"cyams","csorg","HTI",-0.0280339805825243
"cyams","csorg","HUN",-0.0280339805825243
"cyams","csorg","IND",-0.0178378378378378
"cyams","csorg","IRQ",-0.0178378378378378
"cyams","csorg","ISR",-0.0208860759493671
"cyams","csorg","ITP",-0.0208860759493671
"cyams","csorg","JOR",-0.0178378378378378
"cyams","csorg","JPN",-0.0208860759493671
"cyams","csorg","KAZ",-0.0208860759493671
"cyams","csorg","KEN",-0.0178378378378378
"cyams","csorg","KOR",-0.238392857142857
"cyams","csorg","LBY",-0.0178378378378378
"cyams","csorg","LSO",-0.0178378378378378
"cyams","csorg","MDA",-0.0280339805825243
"cyams","csorg","MDG",-0.0208860759493671
"cyams","csorg","MEX",-0.0178378378378378
"cyams","csorg","MLI",-0.0178378378378378
"cyams","csorg","MMR",-0.0178378378378378
"cyams","csorg","MOR",-0.0208860759493671
"cyams","csorg","MOZ",-0.0178378378378378
"cyams","csorg","MRT",-0.0178378378378378
"cyams","csorg","MWI",-0.0208860759493671
"cyams","csorg","MYS",-0.0208860759493671
"cyams","csorg","NER",-0.0178378378378378
"cyams","csorg","NGA",-0.0184357541899441
"cyams","csorg","NIC",-0.0280339805825243
"cyams","csorg","NLD",-0.0208860759493671
"cyams","csorg","NZL",-0.0208860759493671
"cyams","csorg","OBN",-0.00954545454545455
"cyams","csorg","PAK",-0.0178378378378378
"cyams","csorg","PAN",-0.0280339805825243
"cyams","csorg","PER",-0.0178378378378378
"cyams","csorg","PHL",-0.0178378378378378
"cyams","csorg","PNG",-0.0195
"cyams","csorg","POL",-0.0208860759493671
"cyams","csorg","PRT",-0.0208860759493671
"cyams","csorg","PRY",-0.0280339805825243
"cyams","csorg","RAP",-0.0208860759493671
"cyams","csorg","ROU",-0.0280339805825243
"cyams","csorg","RUS",-0.0208860759493671
"cyams","csorg","RWA",-0.0178378378378378
"cyams","csorg","SEN",-0.0178378378378378
"cyams","csorg","SLE",-0.0178378378378378
"cyams","csorg","SLV",-0.0280339805825243
"cyams","csorg","SOM",-0.0178378378378378
"cyams","csorg","SPP",-0.0208860759493671
"cyams","csorg","SVK",-0.0280339805825243
"cyams","csorg","SVN",-0.00954545454545455
"cyams","csorg","TGO",-0.24
"cyams","csorg","THA",0.159705882352941
"cyams","csorg","TZA",1.3275
"cyams","csorg","UGA",0.435
"cyams","csorg","UKP",-0.16618556270507
"cyams","csorg","UKR",0.155357142857143
"cyams","csorg","URY",0.991304347826087
"cyams","csorg","USA",0.20504854368932
"cyams","csorg","UZB",-0.169368131868132
"cyams","csorg","VEN",-0.0178378378378378
"cyams","csorg","YEM",-0.0208860759493671
"cyams","csorg","ZAF",-0.0208860759493671
"cyams","cwhea","AGO",-0.0170192307692308
"cyams","cwhea","ALB",-0.0238636363636364
"cyams","cwhea","ARG",-0.0170192307692308
"cyams","cwhea","ARM",-0.0280339805825243
"cyams","cwhea","AUS",-0.0189914163090129
"cyams","cwhea","AUT",-0.0189914163090129
"cyams","cwhea","AZE",-0.0280339805825243
"cyams","cwhea","BDI",-0.0222115384615385
"cyams","cwhea","BEN",-0.0170192307692308
"cyams","cwhea","BFA",-0.0430463573330994
"cyams","cwhea","BGD",-0.0170192307692308
"cyams","cwhea","BGR",-0.0280339805825243
"cyams","cwhea","BLR",-0.0189914163090129
"cyams","cwhea","BLT",-0.0189914163090129
"cyams","cwhea","BLX",-0.0260755813953488
"cyams","cwhea","BLZ",-0.0280339805825243
"cyams","cwhea","BOL",-0.0280339805825243
"cyams","cwhea","BRA",-0.0430463573330994
"cyams","cwhea","BWA",-0.0430463573330994
"cyams","cwhea","CAN",-0.0222115384615385
"cyams","cwhea","CHL",-0.0280339805825243
"cyams","cwhea","CHM",-0.0280339805825243
"cyams","cwhea","CHP",-0.0189914163090129
"cyams","cwhea","COL",-0.0280339805825243
"cyams","cwhea","CRI",-0.0280339805825243
"cyams","cwhea","CUB",-0.0280339805825243
"cyams","cwhea","CZE",-0.0280339805825243
"cyams","cwhea","DOM",-0.0280339805825243
"cyams","cwhea","DZA",-0.0170192307692308
"cyams","cwhea","GEO",-0.0280339805825243
"cyams","cwhea","GRC",-0.0238636363636364
"cyams","cwhea","GTM",-0.0280339805825243
"cyams","cwhea","HND",-0.0280339805825243
"cyams","cwhea","HRV",-0.0238636363636364
"cyams","cwhea","HTI",-0.0280339805825243
"cyams","cwhea","HUN",-0.0280339805825243
"cyams","cwhea","IRL",-0.0670103082946115
"cyams","cwhea","MDA",-0.0280339805825243
"cyams","cwhea","NIC",-0.0280339805825243
"cyams","cwhea","OBN",-0.0238636363636364
"cyams","cwhea","PRY",-0.0280339805825243
"cyams","cwhea","ROU",-0.0280339805825243
"cyams","cwhea","SLV",-0.0280339805825243
"cyams","cwhea","SVK",-0.0280339805825243
"cyams","cwhea","SVN",-0.0238636363636364
"cyams","cwhea","UKP",-0.0670103082946115
"cyams","cocer","AFG",-0.0189914163090129
"cyams","cocer","AGO",-0.0170192307692308
"cyams","cocer","ALB",-0.00954545454545455
"cyams","cocer","ARG",-0.0170192307692308
"cyams","cocer","ARM",-0.0280339805825243
"cyams","cocer","AUS",-0.0189914163090129
"cyams","cocer","AUT",-0.0189914163090129
"cyams","cocer","AZE",-0.0280339805825243
"cyams","cocer","BDI",-0.0222115384615385
"cyams","cocer","BFA",-0.106754964987676
"cyams","cocer","BGD",-0.0170192307692308
"cyams","cocer","BGR",-0.0280339805825243
"cyams","cocer","BLR",-0.0189914163090129
"cyams","cocer","BLT",-0.0189914163090129
"cyams","cocer","BLX",-0.0417209302325582
"cyams","cocer","BOL",-0.0280339805825243
"cyams","cocer","BRA",-0.106754964987676
"cyams","cocer","BWA",-0.106754964987676
"cyams","cocer","CAN",-0.0222115384615385
"cyams","cocer","CHL",-0.0280339805825243
"cyams","cocer","CHM",-0.0280339805825243
"cyams","cocer","CHP",-0.0189914163090129
"cyams","cocer","CIV",-0.0178378378378378
"cyams","cocer","COD",-0.105
"cyams","cocer","COG",-0.0235991379310345
"cyams","cocer","COL",-0.0280339805825243
"cyams","cocer","CRB",-0.0208860759493671
"cyams","cocer","CUB",-0.0280339805825243
"cyams","cocer","CYP",-0.121875
"cyams","cocer","CZE",-0.0280339805825243
"cyams","cocer","DEU",-0.0208860759493671
"cyams","cocer","DNK",-0.0208860759493671
"cyams","cocer","DOM",-0.0280339805825243
"cyams","cocer","DZA",-0.0170192307692308
"cyams","cocer","ECU",-0.17093023255814
"cyams","cocer","EGY",-0.105
"cyams","cocer","ERI",-0.105
"cyams","cocer","ETH",-0.105
"cyams","cocer","FNP",-0.0208860759493671
"cyams","cocer","FRP",-0.17093023255814
"cyams","cocer","GEO",-0.0280339805825243
"cyams","cocer","GHA",-0.0178378378378378
"cyams","cocer","GIN",-0.0178378378378378
"cyams","cocer","GRC",-0.00954545454545455
"cyams","cocer","GTM",-0.0280339805825243
"cyams","cocer","HND",-0.0280339805825243
"cyams","cocer","HRV",-0.00954545454545455
"cyams","cocer","HTI",-0.0280339805825243
"cyams","cocer","HUN",-0.0280339805825243
"cyams","cocer","IDN",-0.0178378378378378
"cyams","cocer","IND",-0.0178378378378378
"cyams","cocer","IRL",-0.16618556270507
"cyams","cocer","IRQ",-0.0178378378378378
"cyams","cocer","ISL",-0.0208860759493671
"cyams","cocer","ISR",-0.0208860759493671
"cyams","cocer","ITP",-0.0208860759493671
"cyams","cocer","JOR",-0.0178378378378378
"cyams","cocer","JPN",-0.0208860759493671
"cyams","cocer","KAZ",-0.0208860759493671
"cyams","cocer","KEN",-0.0178378378378378
"cyams","cocer","KGZ",-0.0208860759493671
"cyams","cocer","KOR",-0.238392857142857
"cyams","cocer","LBN",-0.0178378378378378
"cyams","cocer","LBY",-0.0178378378378378
"cyams","cocer","LSO",-0.0178378378378378
"cyams","cocer","MDA",-0.0280339805825243
"cyams","cocer","MEX",-0.0178378378378378
"cyams","cocer","MLI",-0.0178378378378378
"cyams","cocer","MMR",-0.0178378378378378
"cyams","cocer","MNG",-0.0208860759493671
"cyams","cocer","MOR",-0.0208860759493671
"cyams","cocer","MRT",-0.0178378378378378
"cyams","cocer","MWI",-0.0208860759493671
"cyams","cocer","MYS",-0.0208860759493671
"cyams","cocer","NER",-0.0178378378378378
"cyams","cocer","NGA",-0.0184357541899441
"cyams","cocer","NIC",-0.0280339805825243
"cyams","cocer","NLD",-0.0208860759493671
