"JJJ","FPU","LND","Val"
"jmaiz","LBO_FRP","arf",0.13
"jmaiz","LCB_CAF","air",0.16
"jmaiz","LCB_CAF","arf",0.16
"jmaiz","LCB_CMR","air",0.16
"jmaiz","LCB_CMR","arf",0.16
"jmaiz","LCB_NER","air",0.16
"jmaiz","LCB_NER","arf",0.16
"jmaiz","LCB_NGA","air",0.13
"jmaiz","LCB_NGA","arf",0.13
"jmaiz","LCB_TCD","air",0.16
"jmaiz","LCB_TCD","arf",0.16
"jmaiz","LIM_BWA","air",0.2
"jmaiz","LIM_BWA","arf",0.2
"jmaiz","LIM_MOZ","air",0.2
"jmaiz","LIM_MOZ","arf",0.2
"jmaiz","LIM_ZAF","air",0.16
"jmaiz","LIM_ZAF","arf",0.16
"jmaiz","LIM_ZWE","air",0.2
"jmaiz","LIM_ZWE","arf",0.2
"jmaiz","LMO_CHM","air",0.14
"jmaiz","LMO_CHM","arf",0.14
"jmaiz","LTZ_KAZ","air",0.19
"jmaiz","LTZ_KAZ","arf",0.19
"jmaiz","LUN_IND","air",0.16
"jmaiz","LUN_IND","arf",0.16
"jmaiz","MAD_MDG","air",0.2
"jmaiz","MAD_MDG","arf",0.2
"jmaiz","MAT_IND","air",0.16
"jmaiz","MAT_IND","arf",0.16
"jmaiz","MAU_AUS","air",0.12
"jmaiz","MAU_AUS","arf",0.12
"jmaiz","MCK_CAN","air",0.16
"jmaiz","MCK_CAN","arf",0.16
"jmaiz","MEK_KHM","air",0.11
"jmaiz","MEK_KHM","arf",0.11
"jmaiz","MEK_LAO","air",0.11
"jmaiz","MEK_LAO","arf",0.11
"jmaiz","MEK_MMR","air",0.11
"jmaiz","MEK_MMR","arf",0.11
"jmaiz","MEK_THA","air",0.12
"jmaiz","MEK_THA","arf",0.12
"jmaiz","MEK_VNM","air",0.13
"jmaiz","MEK_VNM","arf",0.13
"jmaiz","MHN_IND","air",0.16
"jmaiz","MHN_IND","arf",0.16
"jmaiz","MIM_MEX","air",0.14
"jmaiz","MIM_MEX","arf",0.14
"jmaiz","MIS_USA","air",0.21
"jmaiz","MIS_USA","arf",0.21
"jmaiz","MOU_USA","air",0.21
"jmaiz","MOU_USA","arf",0.21
"jmaiz","NAC_DZA","air",0.11
"jmaiz","NAC_DZA","arf",0.11
"jmaiz","NAC_EGY","air",0.15
"jmaiz","NAC_EGY","arf",0.15
"jmaiz","NAC_LBY","air",0.11
"jmaiz","NAC_LBY","arf",0.11
"jmaiz","NEB_BRA","air",0.08
"jmaiz","NEB_BRA","arf",0.08
"jmaiz","NER_RUS","air",0.13
"jmaiz","NER_RUS","arf",0.13
"jmaiz","NIC_NIC","air",0.15
"jmaiz","NIC_NIC","arf",0.15
"jmaiz","NIG_BEN","air",0.16
"jmaiz","NIG_BEN","arf",0.16
"jmaiz","NIG_BFA","air",0.16
"jmaiz","NIG_BFA","arf",0.16
"jmaiz","NIG_CIV","air",0.16
"jmaiz","NIG_CIV","arf",0.16
"jmaiz","NIG_CMR","air",0.16
"jmaiz","NIG_CMR","arf",0.16
"jmaiz","NIG_GIN","air",0.16
"jmaiz","NIG_GIN","arf",0.16
"jmaiz","NIG_MLI","air",0.16
"jmaiz","NIG_MLI","arf",0.16
"jmaiz","NIG_NER","air",0.16
"jmaiz","NIG_NER","arf",0.16
"jmaiz","NIG_NGA","air",0.13
"jmaiz","NIG_NGA","arf",0.13
"jmaiz","NIG_TCD","air",0.16
"jmaiz","NIG_TCD","arf",0.16
"jmaiz","NKP_PRK","air",0.15
"jmaiz","NKP_PRK","arf",0.15
"jmaiz","NLL_DJI","air",0.16
"jmaiz","NLL_DJI","arf",0.16
"jmaiz","NLL_EGY","air",0.15
"jmaiz","NLL_EGY","arf",0.15
"jmaiz","NLL_ERI","air",0.16
"jmaiz","NLL_ERI","arf",0.16
"jmaiz","NLL_ETH","air",0.16
"jmaiz","NLL_ETH","arf",0.16
"jmaiz","NLL_SDN","air",0.16
"jmaiz","NLL_SDN","arf",0.16
"jmaiz","NLL_UGA","air",0.2
"jmaiz","NLL_UGA","arf",0.2
"jmaiz","NWA_MOR","air",0.11
"jmaiz","NWA_MOR","arf",0.11
"jmaiz","NWA_MRT","air",0.16
"jmaiz","NWA_MRT","arf",0.16
"jmaiz","NWS_COL","air",0.13
"jmaiz","NWS_COL","arf",0.13
"jmaiz","NWS_ECU","air",0.15
"jmaiz","NWS_ECU","arf",0.15
"jmaiz","NZE_NZL","air",0.16
"jmaiz","NZE_NZL","arf",0.16
"jmaiz","OAO_OAO","air",0.14
"jmaiz","OAO_OAO","arf",0.14
"jmaiz","OBB_CHM","air",0.14
"jmaiz","OBB_CHM","arf",0.14
"jmaiz","OBB_KAZ","air",0.19
"jmaiz","OBB_KAZ","arf",0.19
"jmaiz","OBB_RUS","air",0.13
"jmaiz","OBB_RUS","arf",0.13
"jmaiz","ODE_DEU","air",0.13
"jmaiz","ODE_DEU","arf",0.13
"jmaiz","ODE_POL","air",0.15
"jmaiz","ODE_POL","arf",0.15
"jmaiz","ODE_RUS","air",0.13
"jmaiz","ODE_RUS","arf",0.13
"jmaiz","OHI_USA","air",0.21
"jmaiz","OHI_USA","arf",0.21
"jmaiz","OIO_OIO","air",0.14
"jmaiz","OIO_OIO","arf",0.14
"jmaiz","OPO_OPO","air",0.14
"jmaiz","OPO_OPO","arf",0.14
"jmaiz","ORA_LSO","air",0.2
"jmaiz","ORA_LSO","arf",0.2
"jmaiz","ORA_NAM","air",0.2
"jmaiz","ORA_NAM","arf",0.2
"jmaiz","ORA_ZAF","air",0.16
"jmaiz","ORA_ZAF","arf",0.16
"jmaiz","ORI_COL","air",0.13
"jmaiz","ORI_COL","arf",0.13
"jmaiz","ORI_VEN","air",0.15
"jmaiz","ORI_VEN","arf",0.15
"jmaiz","PAN_PAN","air",0.15
"jmaiz","PAN_PAN","arf",0.15
"jmaiz","PAO_PNG","air",0.14
"jmaiz","PAO_PNG","arf",0.14
"jmaiz","PAR_ARG","air",0.08
"jmaiz","PAR_ARG","arf",0.08
"jmaiz","PAR_BOL","air",0.15
"jmaiz","PAR_BOL","arf",0.15
"jmaiz","PAR_BRA","air",0.08
"jmaiz","PAR_BRA","arf",0.08
"jmaiz","PAR_PRY","air",0.15
"jmaiz","PAR_PRY","arf",0.15
"jmaiz","PEC_PER","air",0.15
"jmaiz","PEC_PER","arf",0.15
"jmaiz","PHI_PHL","air",0.11
"jmaiz","PHI_PHL","arf",0.11
"jmaiz","PRT_PRT","air",0.13
"jmaiz","PRT_PRT","arf",0.13
"jmaiz","RAP_RAP","air",0.11
"jmaiz","RAP_RAP","arf",0.11
"jmaiz","RHI_BLX","air",0.13
"jmaiz","RHI_BLX","arf",0.13
"jmaiz","RHI_CHP","air",0.13
"jmaiz","RHI_CHP","arf",0.13
"jmaiz","RHI_DEU","air",0.13
"jmaiz","RHI_DEU","arf",0.13
"jmaiz","RHI_FRP","air",0.13
"jmaiz","RHI_FRP","arf",0.13
"jmaiz","RHI_NLD","air",0.13
"jmaiz","RHI_NLD","arf",0.13
"jmaiz","RHO_FRP","air",0.13
"jmaiz","RHO_FRP","arf",0.13
"jmaiz","RIC_ARG","air",0.08
"jmaiz","RIC_ARG","arf",0.08
"jmaiz","RIG_MEX","air",0.14
"jmaiz","RIG_MEX","arf",0.14
"jmaiz","RIG_USA","air",0.21
"jmaiz","RIG_USA","arf",0.21
"jmaiz","RRS_RUS","air",0.13
"jmaiz","RRS_RUS","arf",0.13
"jmaiz","RVE_VEN","air",0.15
"jmaiz","RVE_VEN","arf",0.15
"jmaiz","RVN_VNM","air",0.13
"jmaiz","RVN_VNM","arf",0.13
"jmaiz","RWI_CAN","air",0.16
"jmaiz","RWI_CAN","arf",0.16
"jmaiz","RWI_USA","air",0.21
"jmaiz","RWI_USA","arf",0.21
"jmaiz","SAC_SWZ","air",0.2
"jmaiz","SAC_SWZ","arf",0.2
"jmaiz","SAC_ZAF","air",0.16
"jmaiz","SAC_ZAF","arf",0.16
"jmaiz","SAF_MOZ","air",0.2
"jmaiz","SAF_MOZ","arf",0.2
"jmaiz","SAF_TZA","air",0.2
"jmaiz","SAF_TZA","arf",0.2
"jmaiz","SAF_ZWE","air",0.2
"jmaiz","SAF_ZWE","arf",0.2
"jmaiz","SAH_DZA","air",0.11
"jmaiz","SAH_DZA","arf",0.11
"jmaiz","SAH_EGY","air",0.15
"jmaiz","SAH_EGY","arf",0.15
"jmaiz","SAH_LBY","air",0.11
"jmaiz","SAH_LBY","arf",0.11
"jmaiz","SAH_MLI","air",0.16
"jmaiz","SAH_MLI","arf",0.16
"jmaiz","SAH_MOR","air",0.11
"jmaiz","SAH_MOR","arf",0.11
"jmaiz","SAH_MRT","air",0.16
"jmaiz","SAH_MRT","arf",0.16
"jmaiz","SAH_NER","air",0.16
"jmaiz","SAH_NER","arf",0.16
"jmaiz","SAH_SDN","air",0.16
"jmaiz","SAH_SDN","arf",0.16
"jmaiz","SAH_TCD","air",0.16
"jmaiz","SAH_TCD","arf",0.16
"jmaiz","SAL_ARG","air",0.08
"jmaiz","SAL_ARG","arf",0.08
"jmaiz","SAN_BRA","air",0.08
"jmaiz","SAN_BRA","arf",0.08
"jmaiz","SAU_SAU","air",0.11
"jmaiz","SAU_SAU","arf",0.11
"jmaiz","SAY_IND","air",0.16
"jmaiz","SAY_IND","arf",0.16
"jmaiz","SEI_FRP","air",0.13
"jmaiz","SEI_FRP","arf",0.13
"jmaiz","SEN_GIN","air",0.16
"jmaiz","SEN_GIN","arf",0.16
"jmaiz","SEN_MLI","air",0.16
"jmaiz","SEN_MLI","arf",0.16
"jmaiz","SEN_MRT","air",0.16
"jmaiz","SEN_MRT","arf",0.16
"jmaiz","SEN_SEN","air",0.16
"jmaiz","SEN_SEN","arf",0.16
"jmaiz","SEU_USA","air",0.21
"jmaiz","SEU_USA","arf",0.21
"jmaiz","SKP_KOR","air",0.13
"jmaiz","SKP_KOR","arf",0.13
"jmaiz","SLV_SLV","air",0.15
"jmaiz","SLV_SLV","arf",0.15
"jmaiz","SON_CHM","air",0.14
"jmaiz","SON_CHM","arf",0.14
"jmaiz","SPP_SPP","air",0.13
"jmaiz","SPP_SPP","arf",0.13
"jmaiz","SRL_LKA","air",0.15
"jmaiz","SRL_LKA","arf",0.15
"jmaiz","SWE_SWE","air",0.13
"jmaiz","SWE_SWE","arf",0.13
"jmaiz","SYD_KAZ","air",0.19
"jmaiz","SYD_KAZ","arf",0.19
"jmaiz","SYD_KGZ","air",0.19
"jmaiz","SYD_KGZ","arf",0.19
"jmaiz","SYD_TJK","air",0.19
"jmaiz","SYD_TJK","arf",0.19
"jmaiz","SYD_UZB","air",0.19
"jmaiz","SYD_UZB","arf",0.19
"jmaiz","TIE_ARG","air",0.08
"jmaiz","TIE_ARG","arf",0.08
"jmaiz","TIG_IRN","air",0.11
"jmaiz","TIG_IRN","arf",0.11
"jmaiz","TIG_IRQ","air",0.11
"jmaiz","TIG_IRQ","arf",0.11
"jmaiz","TIG_SYR","air",0.11
"jmaiz","TIG_SYR","arf",0.11
"jmaiz","TIG_TUR","air",0.12
"jmaiz","TIG_TUR","arf",0.12
"jmaiz","TLS_TLS","air",0.14
"jmaiz","TLS_TLS","arf",0.14
"jmaiz","TMM_BGD","air",0.17
"jmaiz","TMM_BGD","arf",0.17
"jmaiz","TMM_MMR","air",0.11
"jmaiz","TMM_MMR","arf",0.11
"jmaiz","TMM_MYS","air",0.08
"jmaiz","TMM_MYS","arf",0.08
"jmaiz","TMM_THA","air",0.12
"jmaiz","TMM_THA","arf",0.12
"jmaiz","TOC_BRA","air",0.08
"jmaiz","TOC_BRA","arf",0.08
"jmaiz","TWN_CHM","air",0.14
"jmaiz","TWN_CHM","arf",0.14
"jmaiz","UME_MEX","air",0.14
"jmaiz","UME_MEX","arf",0.14
"jmaiz","UMO_RUS","air",0.13
"jmaiz","UMO_RUS","arf",0.13
"jmaiz","URA_KAZ","air",0.19
"jmaiz","URA_KAZ","arf",0.19
"jmaiz","URA_RUS","air",0.13
"jmaiz","URA_RUS","arf",0.13
"jmaiz","URA_TKM","air",0.19
"jmaiz","URA_TKM","arf",0.19
"jmaiz","URU_BRA","air",0.08
"jmaiz","URU_BRA","arf",0.08
"jmaiz","URU_URY","air",0.15
"jmaiz","URU_URY","arf",0.15
"jmaiz","USN_USA","air",0.21
"jmaiz","USN_USA","arf",0.21
"jmaiz","VOG_RUS","air",0.13
"jmaiz","VOG_RUS","arf",0.13
"jmaiz","VOT_BEN","air",0.16
"jmaiz","VOT_BEN","arf",0.16
"jmaiz","VOT_BFA","air",0.16
"jmaiz","VOT_BFA","arf",0.16
"jmaiz","VOT_CIV","air",0.16
"jmaiz","VOT_CIV","arf",0.16
"jmaiz","VOT_GHA","air",0.16
"jmaiz","VOT_GHA","arf",0.16
"jmaiz","VOT_MLI","air",0.16
"jmaiz","VOT_MLI","arf",0.16
"jmaiz","VOT_TGO","air",0.16
"jmaiz","VOT_TGO","arf",0.16
"jmaiz","VUT_VUT","air",0.14
"jmaiz","VUT_VUT","arf",0.14
"jmaiz","WAC_CIV","air",0.16
"jmaiz","WAC_CIV","arf",0.16
"jmaiz","WAC_GIN","air",0.16
"jmaiz","WAC_GIN","arf",0.16
"jmaiz","WAC_GMB","air",0.16
"jmaiz","WAC_GMB","arf",0.16
"jmaiz","WAC_GNB","air",0.16
"jmaiz","WAC_GNB","arf",0.16
"jmaiz","WAC_SEN","air",0.16
"jmaiz","WAC_SEN","arf",0.16
"jmaiz","WAC_SLE","air",0.16
"jmaiz","WAC_SLE","arf",0.16
"jmaiz","WAI_AFG","air",0.15
"jmaiz","WAI_AFG","arf",0.15
"jmaiz","WAI_IRN","air",0.11
"jmaiz","WAI_IRN","arf",0.11
"jmaiz","WAI_PAK","air",0.13
"jmaiz","WAI_PAK","arf",0.13
"jmaiz","WAI_TKM","air",0.19
"jmaiz","WAI_TKM","arf",0.19
"jmaiz","WAU_AUS","air",0.12
"jmaiz","WAU_AUS","arf",0.12
"jmaiz","WGM_USA","air",0.21
"jmaiz","WGM_USA","arf",0.21
"jmaiz","YEM_YEM","air",0.11
"jmaiz","YEM_YEM","arf",0.11
"jmaiz","YEN_RUS","air",0.13
"jmaiz","YEN_RUS","arf",0.13
"jmaiz","YHE_CHM","air",0.14
"jmaiz","YHE_CHM","arf",0.14
"jmaiz","YRD_CHM","air",0.14
"jmaiz","YRD_CHM","arf",0.14
"jmaiz","YRD_VNM","air",0.13
"jmaiz","YRD_VNM","arf",0.13
"jmaiz","YUC_MEX","air",0.14
"jmaiz","YUC_MEX","arf",0.14
"jmaiz","ZAM_AGO","air",0.2
"jmaiz","ZAM_AGO","arf",0.2
"jmaiz","ZAM_BWA","air",0.2
"jmaiz","ZAM_BWA","arf",0.2
"jmaiz","ZAM_COD","air",0.16
"jmaiz","ZAM_COD","arf",0.16
"jmaiz","ZAM_MOZ","air",0.2
"jmaiz","ZAM_MOZ","arf",0.2
"jmaiz","ZAM_MWI","air",0.2
"jmaiz","ZAM_MWI","arf",0.2
"jmaiz","ZAM_NAM","air",0.2
"jmaiz","ZAM_NAM","arf",0.2
"jmaiz","ZAM_TZA","air",0.2
"jmaiz","ZAM_TZA","arf",0.2
"jmaiz","ZAM_ZMB","air",0.2
"jmaiz","ZAM_ZMB","arf",0.2
"jmaiz","ZAM_ZWE","air",0.2
"jmaiz","ZAM_ZWE","arf",0.2
"jmaiz","ZHJ_CHM","air",0.14
"jmaiz","ZHJ_CHM","arf",0.14
"jmill","ALK_USA","air",0.09
"jmill","ALK_USA","arf",0.09
"jmill","AMD_AFG","air",0.12
"jmill","AMD_AFG","arf",0.12
"jmill","AMD_TJK","air",0.132
"jmill","AMD_TJK","arf",0.132
"jmill","AMD_UZB","air",0.132
"jmill","AMD_UZB","arf",0.132
"jmill","AMR_CHM","air",0.114
"jmill","AMR_CHM","arf",0.114
"jmill","AMR_RUS","air",0.09
"jmill","AMR_RUS","arf",0.09
"jmill","ARA_IRQ","air",0.084
"jmill","ARA_IRQ","arf",0.084
"jmill","ARK_USA","air",0.09
"jmill","ARK_USA","arf",0.09
"jmill","AZE_AZE","air",0.09
"jmill","AZE_AZE","arf",0.09
"jmill","BAL_RUS","air",0.09
"jmill","BAL_RUS","arf",0.09
"jmill","BLA_RUS","air",0.09
"jmill","BLA_RUS","arf",0.09
"jmill","BLA_TUR","air",0.096
"jmill","BLA_TUR","arf",0.096
"jmill","BLA_UKR","air",0.09
"jmill","BLA_UKR","arf",0.09
"jmill","BRT_BGD","air",0.138
"jmill","BRT_BGD","arf",0.138
"jmill","BRT_BTN","air",0.12
"jmill","BRT_BTN","arf",0.12
"jmill","BRT_CHM","air",0.114
"jmill","BRT_CHM","arf",0.114
"jmill","BRT_IND","air",0.126
"jmill","BRT_IND","arf",0.126
"jmill","CAF_AGO","air",0.162
"jmill","CAF_AGO","arf",0.162
"jmill","CAF_CAF","air",0.126
"jmill","CAF_CAF","arf",0.126
"jmill","CAF_CMR","air",0.126
"jmill","CAF_CMR","arf",0.126
"jmill","CAF_COG","air",0.126
"jmill","CAF_COG","arf",0.126
"jmill","CAF_NAM","air",0.162
"jmill","CAF_NAM","arf",0.162
"jmill","CAL_USA","air",0.09
"jmill","CAL_USA","arf",0.09
"jmill","CAU_AUS","air",0.078
"jmill","CAU_AUS","arf",0.078
"jmill","CAV_IND","air",0.126
"jmill","CAV_IND","arf",0.126
"jmill","CHJ_CHM","air",0.114
"jmill","CHJ_CHM","arf",0.114
"jmill","CHO_IND","air",0.126
"jmill","CHO_IND","arf",0.126
"jmill","CHU_KAZ","air",0.132
"jmill","CHU_KAZ","arf",0.132
"jmill","CHU_KGZ","air",0.132
"jmill","CHU_KGZ","arf",0.132
"jmill","COB_USA","air",0.09
"jmill","COB_USA","arf",0.09
"jmill","COL_USA","air",0.09
"jmill","COL_USA","arf",0.09
"jmill","CON_AGO","air",0.162
"jmill","CON_AGO","arf",0.162
"jmill","CON_CAF","air",0.126
"jmill","CON_CAF","arf",0.126
"jmill","CON_COD","air",0.126
"jmill","CON_COD","arf",0.126
"jmill","CON_COG","air",0.126
"jmill","CON_COG","arf",0.126
"jmill","DAN_MDA","air",0.102
"jmill","DAN_MDA","arf",0.102
"jmill","DAN_OBN","air",0.102
"jmill","DAN_OBN","arf",0.102
"jmill","DAN_TUR","air",0.096
"jmill","DAN_TUR","arf",0.096
"jmill","DAN_UKR","air",0.09
"jmill","DAN_UKR","arf",0.09
"jmill","DNI_BLR","air",0.09
"jmill","DNI_BLR","arf",0.09
"jmill","DNI_RUS","air",0.09
"jmill","DNI_RUS","arf",0.09
"jmill","DNI_UKR","air",0.09
"jmill","DNI_UKR","arf",0.09
"jmill","EAC_BDI","air",0.162
"jmill","EAC_BDI","arf",0.162
"jmill","EAC_COD","air",0.126
"jmill","EAC_COD","arf",0.126
"jmill","EAC_RWA","air",0.162
"jmill","EAC_RWA","arf",0.162
"jmill","EAC_TZA","air",0.162
"jmill","EAC_TZA","arf",0.162
"jmill","EAU_AUS","air",0.078
"jmill","EAU_AUS","arf",0.078
"jmill","EGH_IND","air",0.126
"jmill","EGH_IND","arf",0.126
"jmill","EME_SYR","air",0.084
"jmill","EME_SYR","arf",0.084
"jmill","EME_TUR","air",0.096
"jmill","EME_TUR","arf",0.096
"jmill","GAN_BGD","air",0.138
"jmill","GAN_BGD","arf",0.138
"jmill","GAN_CHM","air",0.114
"jmill","GAN_CHM","arf",0.114
"jmill","GAN_IND","air",0.126
"jmill","GAN_IND","arf",0.126
"jmill","GAN_NPL","air",0.12
"jmill","GAN_NPL","arf",0.12
"jmill","GBA_USA","air",0.09
"jmill","GBA_USA","arf",0.09
"jmill","GLA_USA","air",0.09
"jmill","GLA_USA","arf",0.09
"jmill","GOD_IND","air",0.126
"jmill","GOD_IND","arf",0.126
"jmill","HAI_CHM","air",0.114
"jmill","HAI_CHM","arf",0.114
"jmill","HOA_ETH","air",0.132
"jmill","HOA_ETH","arf",0.132
"jmill","HOA_KEN","air",0.162
"jmill","HOA_KEN","arf",0.162
"jmill","HUA_CHM","air",0.114
"jmill","HUA_CHM","arf",0.114
"jmill","HUN_CHM","air",0.114
"jmill","HUN_CHM","arf",0.114
"jmill","HWI_USA","air",0.09
"jmill","HWI_USA","arf",0.09
"jmill","IEC_IND","air",0.126
"jmill","IEC_IND","arf",0.126
"jmill","IND_CHM","air",0.114
"jmill","IND_CHM","arf",0.114
"jmill","IND_IND","air",0.126
"jmill","IND_IND","arf",0.126
"jmill","IND_PAK","air",0.108
"jmill","IND_PAK","arf",0.108
"jmill","JAP_JPN","air",0.084
"jmill","JAP_JPN","arf",0.084
"jmill","KAL_BWA","air",0.162
"jmill","KAL_BWA","arf",0.162
"jmill","KAL_NAM","air",0.162
"jmill","KAL_NAM","arf",0.162
"jmill","KAL_ZAF","air",0.114
"jmill","KAL_ZAF","arf",0.114
"jmill","KRI_IND","air",0.126
"jmill","KRI_IND","arf",0.126
"jmill","LAJ_CHM","air",0.114
"jmill","LAJ_CHM","arf",0.114
"jmill","LBA_KAZ","air",0.132
"jmill","LBA_KAZ","arf",0.132
"jmill","LCB_CAF","air",0.126
"jmill","LCB_CAF","arf",0.126
"jmill","LCB_CMR","air",0.126
"jmill","LCB_CMR","arf",0.126
"jmill","LCB_NER","air",0.132
"jmill","LCB_NER","arf",0.132
"jmill","LCB_NGA","air",0.108
"jmill","LCB_NGA","arf",0.108
"jmill","LCB_TCD","air",0.132
"jmill","LCB_TCD","arf",0.132
"jmill","LIM_BWA","air",0.162
"jmill","LIM_BWA","arf",0.162
"jmill","LIM_MOZ","air",0.162
"jmill","LIM_MOZ","arf",0.162
"jmill","LIM_ZAF","air",0.114
"jmill","LIM_ZAF","arf",0.114
"jmill","LIM_ZWE","air",0.162
"jmill","LIM_ZWE","arf",0.162
"jmill","LMO_CHM","air",0.114
"jmill","LMO_CHM","arf",0.114
"jmill","LTZ_KAZ","air",0.132
"jmill","LTZ_KAZ","arf",0.132
"jmill","LUN_IND","air",0.126
"jmill","LUN_IND","arf",0.126
"jmill","MAT_IND","air",0.126
"jmill","MAT_IND","arf",0.126
"jmill","MAU_AUS","air",0.078
"jmill","MAU_AUS","arf",0.078
"jmill","MEK_MMR","air",0.09
"jmill","MEK_MMR","arf",0.09
"jmill","MEK_VNM","air",0.102
"jmill","MEK_VNM","arf",0.102
"jmill","MHN_IND","air",0.126
"jmill","MHN_IND","arf",0.126
"jmill","MIM_MEX","air",0.114
"jmill","MIM_MEX","arf",0.114
"jmill","MIS_USA","air",0.09
"jmill","MIS_USA","arf",0.09
"jmill","MOU_USA","air",0.09
"jmill","MOU_USA","arf",0.09
"jmill","NAC_LBY","air",0.084
"jmill","NAC_LBY","arf",0.084
"jmill","NER_RUS","air",0.09
"jmill","NER_RUS","arf",0.09
"jmill","NIG_BEN","air",0.126
"jmill","NIG_BEN","arf",0.126
"jmill","NIG_BFA","air",0.132
"jmill","NIG_BFA","arf",0.132
"jmill","NIG_CIV","air",0.126
"jmill","NIG_CIV","arf",0.126
"jmill","NIG_CMR","air",0.126
"jmill","NIG_CMR","arf",0.126
"jmill","NIG_GIN","air",0.126
"jmill","NIG_GIN","arf",0.126
"jmill","NIG_MLI","air",0.132
"jmill","NIG_MLI","arf",0.132
"jmill","NIG_NER","air",0.132
"jmill","NIG_NER","arf",0.132
"jmill","NIG_NGA","air",0.108
"jmill","NIG_NGA","arf",0.108
"jmill","NIG_TCD","air",0.132
"jmill","NIG_TCD","arf",0.132
"jmill","NKP_PRK","air",0.12
"jmill","NKP_PRK","arf",0.12
"jmill","NLL_ERI","air",0.132
"jmill","NLL_ERI","arf",0.132
"jmill","NLL_ETH","air",0.132
"jmill","NLL_ETH","arf",0.132
"jmill","NLL_SDN","air",0.132
"jmill","NLL_SDN","arf",0.132
"jmill","NLL_UGA","air",0.162
"jmill","NLL_UGA","arf",0.162
"jmill","NWA_MOR","air",0.084
"jmill","NWA_MOR","arf",0.084
"jmill","NWA_MRT","air",0.132
"jmill","NWA_MRT","arf",0.132
"jmill","OBB_CHM","air",0.114
"jmill","OBB_CHM","arf",0.114
"jmill","OBB_KAZ","air",0.132
"jmill","OBB_KAZ","arf",0.132
"jmill","OBB_RUS","air",0.09
"jmill","OBB_RUS","arf",0.09
"jmill","ODE_RUS","air",0.09
"jmill","ODE_RUS","arf",0.09
"jmill","OHI_USA","air",0.09
"jmill","OHI_USA","arf",0.09
"jmill","OIO_OIO","air",0.114
"jmill","OIO_OIO","arf",0.114
"jmill","ORA_NAM","air",0.162
"jmill","ORA_NAM","arf",0.162
"jmill","ORA_ZAF","air",0.114
"jmill","ORA_ZAF","arf",0.114
"jmill","PAR_ARG","air",0.06
"jmill","PAR_ARG","arf",0.06
"jmill","RHI_CHP","air",0.084
"jmill","RHI_CHP","arf",0.084
"jmill","RIC_ARG","air",0.06
"jmill","RIC_ARG","arf",0.06
"jmill","RIG_MEX","air",0.114
"jmill","RIG_MEX","arf",0.114
"jmill","RIG_USA","air",0.09
"jmill","RIG_USA","arf",0.09
"jmill","RRS_RUS","air",0.09
"jmill","RRS_RUS","arf",0.09
"jmill","RVN_VNM","air",0.102
"jmill","RVN_VNM","arf",0.102
"jmill","RWI_USA","air",0.09
"jmill","RWI_USA","arf",0.09
"jmill","SAC_ZAF","air",0.114
"jmill","SAC_ZAF","arf",0.114
"jmill","SAF_MOZ","air",0.162
"jmill","SAF_MOZ","arf",0.162
"jmill","SAF_TZA","air",0.162
"jmill","SAF_TZA","arf",0.162
"jmill","SAF_ZWE","air",0.162
"jmill","SAF_ZWE","arf",0.162
"jmill","SAH_LBY","air",0.084
"jmill","SAH_LBY","arf",0.084
"jmill","SAH_MLI","air",0.132
"jmill","SAH_MLI","arf",0.132
"jmill","SAH_MOR","air",0.084
"jmill","SAH_MOR","arf",0.084
"jmill","SAH_MRT","air",0.132
"jmill","SAH_MRT","arf",0.132
"jmill","SAH_NER","air",0.132
"jmill","SAH_NER","arf",0.132
"jmill","SAH_SDN","air",0.132
"jmill","SAH_SDN","arf",0.132
"jmill","SAH_TCD","air",0.132
"jmill","SAH_TCD","arf",0.132
"jmill","SAL_ARG","air",0.06
"jmill","SAL_ARG","arf",0.06
"jmill","SAU_SAU","air",0.084
"jmill","SAU_SAU","arf",0.084
"jmill","SAY_IND","air",0.126
"jmill","SAY_IND","arf",0.126
"jmill","SEN_GIN","air",0.126
"jmill","SEN_GIN","arf",0.126
"jmill","SEN_MLI","air",0.132
"jmill","SEN_MLI","arf",0.132
"jmill","SEN_MRT","air",0.132
"jmill","SEN_MRT","arf",0.132
"jmill","SEN_SEN","air",0.126
"jmill","SEN_SEN","arf",0.126
"jmill","SEU_USA","air",0.09
"jmill","SEU_USA","arf",0.09
"jmill","SKP_KOR","air",0.096
"jmill","SKP_KOR","arf",0.096
"jmill","SON_CHM","air",0.114
"jmill","SON_CHM","arf",0.114
"jmill","SRL_LKA","air",0.12
"jmill","SRL_LKA","arf",0.12
"jmill","SYD_KAZ","air",0.132
"jmill","SYD_KAZ","arf",0.132
"jmill","SYD_KGZ","air",0.132
"jmill","SYD_KGZ","arf",0.132
"jmill","SYD_TJK","air",0.132
"jmill","SYD_TJK","arf",0.132
"jmill","SYD_UZB","air",0.132
"jmill","SYD_UZB","arf",0.132
"jmill","TIE_ARG","air",0.06
"jmill","TIE_ARG","arf",0.06
"jmill","TIG_IRN","air",0.084
"jmill","TIG_IRN","arf",0.084
"jmill","TIG_IRQ","air",0.084
"jmill","TIG_IRQ","arf",0.084
"jmill","TIG_SYR","air",0.084
"jmill","TIG_SYR","arf",0.084
"jmill","TIG_TUR","air",0.096
"jmill","TIG_TUR","arf",0.096
"jmill","TMM_BGD","air",0.138
